t,popsize,poptype,poplocation
527.412,6.12762e+07,N0,Lumen
527.412,306.869,N1,Lumen
527.535,6.11438e+07,N0,Wall
527.535,118676,N1,Wall
527.535,6.12762e+07,N0,Lumen
527.535,306.691,N1,Lumen
527.658,6.11438e+07,N0,Wall
527.658,118753,N1,Wall
527.658,6.12762e+07,N0,Lumen
527.658,306.512,N1,Lumen
527.782,6.11437e+07,N0,Wall
527.782,118830,N1,Wall
527.782,6.12762e+07,N0,Lumen
527.782,306.333,N1,Lumen
527.905,6.11436e+07,N0,Wall
527.905,118907,N1,Wall
527.905,6.12762e+07,N0,Lumen
527.905,306.155,N1,Lumen
528.028,6.11435e+07,N0,Wall
528.028,118984,N1,Wall
528.028,6.12762e+07,N0,Lumen
528.028,305.977,N1,Lumen
528.152,6.11434e+07,N0,Wall
528.152,119062,N1,Wall
528.152,6.12762e+07,N0,Lumen
528.152,305.799,N1,Lumen
528.275,6.11433e+07,N0,Wall
528.275,119139,N1,Wall
528.275,6.12762e+07,N0,Lumen
528.275,305.621,N1,Lumen
528.398,6.11432e+07,N0,Wall
528.398,119216,N1,Wall
528.398,6.12762e+07,N0,Lumen
528.398,305.443,N1,Lumen
528.521,6.11432e+07,N0,Wall
528.521,119294,N1,Wall
528.521,6.12762e+07,N0,Lumen
528.521,305.265,N1,Lumen
528.644,6.11431e+07,N0,Wall
528.644,119371,N1,Wall
528.644,6.12762e+07,N0,Lumen
528.644,305.088,N1,Lumen
528.767,6.1143e+07,N0,Wall
528.767,119448,N1,Wall
528.767,6.12762e+07,N0,Lumen
528.767,304.911,N1,Lumen
528.891,6.11429e+07,N0,Wall
528.891,119526,N1,Wall
528.891,6.12762e+07,N0,Lumen
528.891,304.733,N1,Lumen
529.014,6.11428e+07,N0,Wall
529.014,119603,N1,Wall
529.014,6.12762e+07,N0,Lumen
529.014,304.556,N1,Lumen
529.137,6.11427e+07,N0,Wall
529.137,119681,N1,Wall
529.137,6.12762e+07,N0,Lumen
529.137,304.379,N1,Lumen
529.26,6.11426e+07,N0,Wall
529.26,119758,N1,Wall
529.26,6.12762e+07,N0,Lumen
529.26,304.203,N1,Lumen
529.383,6.11425e+07,N0,Wall
529.383,119836,N1,Wall
529.383,6.12762e+07,N0,Lumen
529.383,304.026,N1,Lumen
529.506,6.11425e+07,N0,Wall
529.506,119913,N1,Wall
529.506,6.12762e+07,N0,Lumen
529.506,303.849,N1,Lumen
529.629,6.11424e+07,N0,Wall
529.629,119991,N1,Wall
529.629,6.12762e+07,N0,Lumen
529.629,303.673,N1,Lumen
529.752,6.11423e+07,N0,Wall
529.752,120069,N1,Wall
529.752,6.12762e+07,N0,Lumen
529.752,303.497,N1,Lumen
529.874,6.11422e+07,N0,Wall
529.874,120146,N1,Wall
529.874,6.12762e+07,N0,Lumen
529.874,303.321,N1,Lumen
529.997,6.11421e+07,N0,Wall
529.997,120224,N1,Wall
529.997,6.12762e+07,N0,Lumen
529.997,303.145,N1,Lumen
530.12,6.1142e+07,N0,Wall
530.12,120302,N1,Wall
530.12,6.12762e+07,N0,Lumen
530.12,302.969,N1,Lumen
530.243,6.11419e+07,N0,Wall
530.243,120380,N1,Wall
530.243,6.12762e+07,N0,Lumen
530.243,302.793,N1,Lumen
530.366,6.11419e+07,N0,Wall
530.366,120457,N1,Wall
530.366,6.12762e+07,N0,Lumen
530.366,302.618,N1,Lumen
530.489,6.11418e+07,N0,Wall
530.489,120535,N1,Wall
530.489,6.12762e+07,N0,Lumen
530.489,302.442,N1,Lumen
530.611,6.11417e+07,N0,Wall
530.611,120613,N1,Wall
530.611,6.12762e+07,N0,Lumen
530.611,302.267,N1,Lumen
530.734,6.11416e+07,N0,Wall
530.734,120691,N1,Wall
530.734,6.12762e+07,N0,Lumen
530.734,302.092,N1,Lumen
530.857,6.11415e+07,N0,Wall
530.857,120769,N1,Wall
530.857,6.12762e+07,N0,Lumen
530.857,301.917,N1,Lumen
530.979,6.11414e+07,N0,Wall
530.979,120847,N1,Wall
530.979,6.12762e+07,N0,Lumen
530.979,301.742,N1,Lumen
531.102,6.11413e+07,N0,Wall
531.102,120925,N1,Wall
531.102,6.12762e+07,N0,Lumen
531.102,301.567,N1,Lumen
531.225,6.11412e+07,N0,Wall
531.225,121003,N1,Wall
531.225,6.12762e+07,N0,Lumen
531.225,301.392,N1,Lumen
531.347,6.11412e+07,N0,Wall
531.347,121081,N1,Wall
531.347,6.12762e+07,N0,Lumen
531.347,301.218,N1,Lumen
531.47,6.11411e+07,N0,Wall
531.47,121159,N1,Wall
531.47,6.12762e+07,N0,Lumen
531.47,301.044,N1,Lumen
531.592,6.1141e+07,N0,Wall
531.592,121238,N1,Wall
531.592,6.12762e+07,N0,Lumen
531.592,300.869,N1,Lumen
531.715,6.11409e+07,N0,Wall
531.715,121316,N1,Wall
531.715,6.12762e+07,N0,Lumen
531.715,300.695,N1,Lumen
531.837,6.11408e+07,N0,Wall
531.837,121394,N1,Wall
531.837,6.12762e+07,N0,Lumen
531.837,300.521,N1,Lumen
531.96,6.11407e+07,N0,Wall
531.96,121472,N1,Wall
531.96,6.12762e+07,N0,Lumen
531.96,300.348,N1,Lumen
532.082,6.11406e+07,N0,Wall
532.082,121551,N1,Wall
532.082,6.12762e+07,N0,Lumen
532.082,300.174,N1,Lumen
532.205,6.11405e+07,N0,Wall
532.205,121629,N1,Wall
532.205,6.12762e+07,N0,Lumen
532.205,300,N1,Lumen
532.327,6.11405e+07,N0,Wall
532.327,121707,N1,Wall
532.327,6.12762e+07,N0,Lumen
532.327,299.827,N1,Lumen
532.45,6.11404e+07,N0,Wall
532.45,121786,N1,Wall
532.45,6.12762e+07,N0,Lumen
532.45,299.654,N1,Lumen
532.572,6.11403e+07,N0,Wall
532.572,121864,N1,Wall
532.572,6.12762e+07,N0,Lumen
532.572,299.481,N1,Lumen
532.694,6.11402e+07,N0,Wall
532.694,121943,N1,Wall
532.694,6.12762e+07,N0,Lumen
532.694,299.308,N1,Lumen
532.817,6.11401e+07,N0,Wall
532.817,122021,N1,Wall
532.817,6.12762e+07,N0,Lumen
532.817,299.135,N1,Lumen
532.939,6.114e+07,N0,Wall
532.939,122100,N1,Wall
532.939,6.12762e+07,N0,Lumen
532.939,298.962,N1,Lumen
533.061,6.11399e+07,N0,Wall
533.061,122178,N1,Wall
533.061,6.12762e+07,N0,Lumen
533.061,298.79,N1,Lumen
533.183,6.11398e+07,N0,Wall
533.183,122257,N1,Wall
533.183,6.12762e+07,N0,Lumen
533.183,298.617,N1,Lumen
533.306,6.11398e+07,N0,Wall
533.306,122335,N1,Wall
533.306,6.12762e+07,N0,Lumen
533.306,298.445,N1,Lumen
533.428,6.11397e+07,N0,Wall
533.428,122414,N1,Wall
533.428,6.12762e+07,N0,Lumen
533.428,298.273,N1,Lumen
533.55,6.11396e+07,N0,Wall
533.55,122493,N1,Wall
533.55,6.12762e+07,N0,Lumen
533.55,298.101,N1,Lumen
533.672,6.11395e+07,N0,Wall
533.672,122572,N1,Wall
533.672,6.12762e+07,N0,Lumen
533.672,297.929,N1,Lumen
533.794,6.11394e+07,N0,Wall
533.794,122650,N1,Wall
533.794,6.12762e+07,N0,Lumen
533.794,297.757,N1,Lumen
533.916,6.11393e+07,N0,Wall
533.916,122729,N1,Wall
533.916,6.12763e+07,N0,Lumen
533.916,297.585,N1,Lumen
534.038,6.11392e+07,N0,Wall
534.038,122808,N1,Wall
534.038,6.12763e+07,N0,Lumen
534.038,297.414,N1,Lumen
534.16,6.11391e+07,N0,Wall
534.16,122887,N1,Wall
534.16,6.12763e+07,N0,Lumen
534.16,297.242,N1,Lumen
534.282,6.1139e+07,N0,Wall
534.282,122966,N1,Wall
534.282,6.12763e+07,N0,Lumen
534.282,297.071,N1,Lumen
534.404,6.1139e+07,N0,Wall
534.404,123045,N1,Wall
534.404,6.12763e+07,N0,Lumen
534.404,296.9,N1,Lumen
534.526,6.11389e+07,N0,Wall
534.526,123124,N1,Wall
534.526,6.12763e+07,N0,Lumen
534.526,296.729,N1,Lumen
534.648,6.11388e+07,N0,Wall
534.648,123203,N1,Wall
534.648,6.12763e+07,N0,Lumen
534.648,296.558,N1,Lumen
534.77,6.11387e+07,N0,Wall
534.77,123282,N1,Wall
534.77,6.12763e+07,N0,Lumen
534.77,296.388,N1,Lumen
534.892,6.11386e+07,N0,Wall
534.892,123361,N1,Wall
534.892,6.12763e+07,N0,Lumen
534.892,296.217,N1,Lumen
535.014,6.11385e+07,N0,Wall
535.014,123440,N1,Wall
535.014,6.12763e+07,N0,Lumen
535.014,296.047,N1,Lumen
535.136,6.11384e+07,N0,Wall
535.136,123519,N1,Wall
535.136,6.12763e+07,N0,Lumen
535.136,295.876,N1,Lumen
535.257,6.11383e+07,N0,Wall
535.257,123598,N1,Wall
535.257,6.12763e+07,N0,Lumen
535.257,295.706,N1,Lumen
535.379,6.11382e+07,N0,Wall
535.379,123677,N1,Wall
535.379,6.12763e+07,N0,Lumen
535.379,295.536,N1,Lumen
535.501,6.11382e+07,N0,Wall
535.501,123757,N1,Wall
535.501,6.12763e+07,N0,Lumen
535.501,295.366,N1,Lumen
535.623,6.11381e+07,N0,Wall
535.623,123836,N1,Wall
535.623,6.12763e+07,N0,Lumen
535.623,295.196,N1,Lumen
535.744,6.1138e+07,N0,Wall
535.744,123915,N1,Wall
535.744,6.12763e+07,N0,Lumen
535.744,295.027,N1,Lumen
535.866,6.11379e+07,N0,Wall
535.866,123995,N1,Wall
535.866,6.12763e+07,N0,Lumen
535.866,294.857,N1,Lumen
535.988,6.11378e+07,N0,Wall
535.988,124074,N1,Wall
535.988,6.12763e+07,N0,Lumen
535.988,294.688,N1,Lumen
536.109,6.11377e+07,N0,Wall
536.109,124153,N1,Wall
536.109,6.12763e+07,N0,Lumen
536.109,294.519,N1,Lumen
536.231,6.11376e+07,N0,Wall
536.231,124233,N1,Wall
536.231,6.12763e+07,N0,Lumen
536.231,294.35,N1,Lumen
536.353,6.11375e+07,N0,Wall
536.353,124312,N1,Wall
536.353,6.12763e+07,N0,Lumen
536.353,294.181,N1,Lumen
536.474,6.11374e+07,N0,Wall
536.474,124392,N1,Wall
536.474,6.12763e+07,N0,Lumen
536.474,294.012,N1,Lumen
536.596,6.11374e+07,N0,Wall
536.596,124471,N1,Wall
536.596,6.12763e+07,N0,Lumen
536.596,293.843,N1,Lumen
536.717,6.11373e+07,N0,Wall
536.717,124551,N1,Wall
536.717,6.12763e+07,N0,Lumen
536.717,293.674,N1,Lumen
536.839,6.11372e+07,N0,Wall
536.839,124631,N1,Wall
536.839,6.12763e+07,N0,Lumen
536.839,293.506,N1,Lumen
536.96,6.11371e+07,N0,Wall
536.96,124710,N1,Wall
536.96,6.12763e+07,N0,Lumen
536.96,293.338,N1,Lumen
537.082,6.1137e+07,N0,Wall
537.082,124790,N1,Wall
537.082,6.12763e+07,N0,Lumen
537.082,293.169,N1,Lumen
537.203,6.11369e+07,N0,Wall
537.203,124870,N1,Wall
537.203,6.12763e+07,N0,Lumen
537.203,293.001,N1,Lumen
537.324,6.11368e+07,N0,Wall
537.324,124950,N1,Wall
537.324,6.12763e+07,N0,Lumen
537.324,292.833,N1,Lumen
537.446,6.11367e+07,N0,Wall
537.446,125029,N1,Wall
537.446,6.12763e+07,N0,Lumen
537.446,292.666,N1,Lumen
537.567,6.11366e+07,N0,Wall
537.567,125109,N1,Wall
537.567,6.12763e+07,N0,Lumen
537.567,292.498,N1,Lumen
537.688,6.11366e+07,N0,Wall
537.688,125189,N1,Wall
537.688,6.12763e+07,N0,Lumen
537.688,292.33,N1,Lumen
537.81,6.11365e+07,N0,Wall
537.81,125269,N1,Wall
537.81,6.12763e+07,N0,Lumen
537.81,292.163,N1,Lumen
537.931,6.11364e+07,N0,Wall
537.931,125349,N1,Wall
537.931,6.12763e+07,N0,Lumen
537.931,291.996,N1,Lumen
538.052,6.11363e+07,N0,Wall
538.052,125429,N1,Wall
538.052,6.12763e+07,N0,Lumen
538.052,291.828,N1,Lumen
538.174,6.11362e+07,N0,Wall
538.174,125509,N1,Wall
538.174,6.12763e+07,N0,Lumen
538.174,291.661,N1,Lumen
538.295,6.11361e+07,N0,Wall
538.295,125589,N1,Wall
538.295,6.12763e+07,N0,Lumen
538.295,291.494,N1,Lumen
538.416,6.1136e+07,N0,Wall
538.416,125669,N1,Wall
538.416,6.12763e+07,N0,Lumen
538.416,291.328,N1,Lumen
538.537,6.11359e+07,N0,Wall
538.537,125749,N1,Wall
538.537,6.12763e+07,N0,Lumen
538.537,291.161,N1,Lumen
538.658,6.11358e+07,N0,Wall
538.658,125829,N1,Wall
538.658,6.12763e+07,N0,Lumen
538.658,290.994,N1,Lumen
538.779,6.11358e+07,N0,Wall
538.779,125909,N1,Wall
538.779,6.12763e+07,N0,Lumen
538.779,290.828,N1,Lumen
538.9,6.11357e+07,N0,Wall
538.9,125990,N1,Wall
538.9,6.12763e+07,N0,Lumen
538.9,290.662,N1,Lumen
539.021,6.11356e+07,N0,Wall
539.021,126070,N1,Wall
539.021,6.12763e+07,N0,Lumen
539.021,290.496,N1,Lumen
539.142,6.11355e+07,N0,Wall
539.142,126150,N1,Wall
539.142,6.12763e+07,N0,Lumen
539.142,290.33,N1,Lumen
539.264,6.11354e+07,N0,Wall
539.264,126230,N1,Wall
539.264,6.12763e+07,N0,Lumen
539.264,290.164,N1,Lumen
539.384,6.11353e+07,N0,Wall
539.384,126311,N1,Wall
539.384,6.12763e+07,N0,Lumen
539.384,289.998,N1,Lumen
539.505,6.11352e+07,N0,Wall
539.505,126391,N1,Wall
539.505,6.12763e+07,N0,Lumen
539.505,289.832,N1,Lumen
539.626,6.11351e+07,N0,Wall
539.626,126472,N1,Wall
539.626,6.12763e+07,N0,Lumen
539.626,289.667,N1,Lumen
539.747,6.1135e+07,N0,Wall
539.747,126552,N1,Wall
539.747,6.12763e+07,N0,Lumen
539.747,289.501,N1,Lumen
539.868,6.11349e+07,N0,Wall
539.868,126632,N1,Wall
539.868,6.12763e+07,N0,Lumen
539.868,289.336,N1,Lumen
539.989,6.11349e+07,N0,Wall
539.989,126713,N1,Wall
539.989,6.12763e+07,N0,Lumen
539.989,289.171,N1,Lumen
540.11,6.11348e+07,N0,Wall
540.11,126794,N1,Wall
540.11,6.12763e+07,N0,Lumen
540.11,289.006,N1,Lumen
540.231,6.11347e+07,N0,Wall
540.231,126874,N1,Wall
540.231,6.12763e+07,N0,Lumen
540.231,288.841,N1,Lumen
540.352,6.11346e+07,N0,Wall
540.352,126955,N1,Wall
540.352,6.12763e+07,N0,Lumen
540.352,288.676,N1,Lumen
540.472,6.11345e+07,N0,Wall
540.472,127035,N1,Wall
540.472,6.12763e+07,N0,Lumen
540.472,288.512,N1,Lumen
540.593,6.11344e+07,N0,Wall
540.593,127116,N1,Wall
540.593,6.12763e+07,N0,Lumen
540.593,288.347,N1,Lumen
540.714,6.11343e+07,N0,Wall
540.714,127197,N1,Wall
540.714,6.12763e+07,N0,Lumen
540.714,288.183,N1,Lumen
540.834,6.11342e+07,N0,Wall
540.834,127278,N1,Wall
540.834,6.12763e+07,N0,Lumen
540.834,288.019,N1,Lumen
540.955,6.11341e+07,N0,Wall
540.955,127358,N1,Wall
540.955,6.12763e+07,N0,Lumen
540.955,287.855,N1,Lumen
541.076,6.1134e+07,N0,Wall
541.076,127439,N1,Wall
541.076,6.12763e+07,N0,Lumen
541.076,287.691,N1,Lumen
541.196,6.11339e+07,N0,Wall
541.196,127520,N1,Wall
541.196,6.12763e+07,N0,Lumen
541.196,287.527,N1,Lumen
541.317,6.11339e+07,N0,Wall
541.317,127601,N1,Wall
541.317,6.12763e+07,N0,Lumen
541.317,287.363,N1,Lumen
541.438,6.11338e+07,N0,Wall
541.438,127682,N1,Wall
541.438,6.12763e+07,N0,Lumen
541.438,287.2,N1,Lumen
541.558,6.11337e+07,N0,Wall
541.558,127763,N1,Wall
541.558,6.12763e+07,N0,Lumen
541.558,287.036,N1,Lumen
541.679,6.11336e+07,N0,Wall
541.679,127844,N1,Wall
541.679,6.12763e+07,N0,Lumen
541.679,286.873,N1,Lumen
541.799,6.11335e+07,N0,Wall
541.799,127925,N1,Wall
541.799,6.12763e+07,N0,Lumen
541.799,286.709,N1,Lumen
541.92,6.11334e+07,N0,Wall
541.92,128006,N1,Wall
541.92,6.12763e+07,N0,Lumen
541.92,286.546,N1,Lumen
542.04,6.11333e+07,N0,Wall
542.04,128087,N1,Wall
542.04,6.12763e+07,N0,Lumen
542.04,286.383,N1,Lumen
542.161,6.11332e+07,N0,Wall
542.161,128168,N1,Wall
542.161,6.12763e+07,N0,Lumen
542.161,286.221,N1,Lumen
542.281,6.11331e+07,N0,Wall
542.281,128249,N1,Wall
542.281,6.12763e+07,N0,Lumen
542.281,286.058,N1,Lumen
542.401,6.1133e+07,N0,Wall
542.401,128331,N1,Wall
542.401,6.12763e+07,N0,Lumen
542.401,285.895,N1,Lumen
542.522,6.1133e+07,N0,Wall
542.522,128412,N1,Wall
542.522,6.12763e+07,N0,Lumen
542.522,285.733,N1,Lumen
542.642,6.11329e+07,N0,Wall
542.642,128493,N1,Wall
542.642,6.12763e+07,N0,Lumen
542.642,285.57,N1,Lumen
542.762,6.11328e+07,N0,Wall
542.762,128574,N1,Wall
542.762,6.12763e+07,N0,Lumen
542.762,285.408,N1,Lumen
542.883,6.11327e+07,N0,Wall
542.883,128656,N1,Wall
542.883,6.12763e+07,N0,Lumen
542.883,285.246,N1,Lumen
543.003,6.11326e+07,N0,Wall
543.003,128737,N1,Wall
543.003,6.12763e+07,N0,Lumen
543.003,285.084,N1,Lumen
543.123,6.11325e+07,N0,Wall
543.123,128818,N1,Wall
543.123,6.12763e+07,N0,Lumen
543.123,284.922,N1,Lumen
543.243,6.11324e+07,N0,Wall
543.243,128900,N1,Wall
543.243,6.12763e+07,N0,Lumen
543.243,284.761,N1,Lumen
543.364,6.11323e+07,N0,Wall
543.364,128981,N1,Wall
543.364,6.12763e+07,N0,Lumen
543.364,284.599,N1,Lumen
543.484,6.11322e+07,N0,Wall
543.484,129063,N1,Wall
543.484,6.12763e+07,N0,Lumen
543.484,284.437,N1,Lumen
543.604,6.11321e+07,N0,Wall
543.604,129144,N1,Wall
543.604,6.12763e+07,N0,Lumen
543.604,284.276,N1,Lumen
543.724,6.1132e+07,N0,Wall
543.724,129226,N1,Wall
543.724,6.12763e+07,N0,Lumen
543.724,284.115,N1,Lumen
543.844,6.11319e+07,N0,Wall
543.844,129308,N1,Wall
543.844,6.12763e+07,N0,Lumen
543.844,283.954,N1,Lumen
543.964,6.11319e+07,N0,Wall
543.964,129389,N1,Wall
543.964,6.12763e+07,N0,Lumen
543.964,283.793,N1,Lumen
544.084,6.11318e+07,N0,Wall
544.084,129471,N1,Wall
544.084,6.12763e+07,N0,Lumen
544.084,283.632,N1,Lumen
544.204,6.11317e+07,N0,Wall
544.204,129553,N1,Wall
544.204,6.12763e+07,N0,Lumen
544.204,283.471,N1,Lumen
544.324,6.11316e+07,N0,Wall
544.324,129634,N1,Wall
544.324,6.12763e+07,N0,Lumen
544.324,283.311,N1,Lumen
544.444,6.11315e+07,N0,Wall
544.444,129716,N1,Wall
544.444,6.12763e+07,N0,Lumen
544.444,283.15,N1,Lumen
544.564,6.11314e+07,N0,Wall
544.564,129798,N1,Wall
544.564,6.12763e+07,N0,Lumen
544.564,282.99,N1,Lumen
544.684,6.11313e+07,N0,Wall
544.684,129880,N1,Wall
544.684,6.12763e+07,N0,Lumen
544.684,282.829,N1,Lumen
544.804,6.11312e+07,N0,Wall
544.804,129962,N1,Wall
544.804,6.12763e+07,N0,Lumen
544.804,282.669,N1,Lumen
544.924,6.11311e+07,N0,Wall
544.924,130044,N1,Wall
544.924,6.12763e+07,N0,Lumen
544.924,282.509,N1,Lumen
545.044,6.1131e+07,N0,Wall
545.044,130126,N1,Wall
545.044,6.12763e+07,N0,Lumen
545.044,282.349,N1,Lumen
545.164,6.11309e+07,N0,Wall
545.164,130208,N1,Wall
545.164,6.12763e+07,N0,Lumen
545.164,282.19,N1,Lumen
545.283,6.11309e+07,N0,Wall
545.283,130290,N1,Wall
545.283,6.12763e+07,N0,Lumen
545.283,282.03,N1,Lumen
545.403,6.11308e+07,N0,Wall
545.403,130372,N1,Wall
545.403,6.12763e+07,N0,Lumen
545.403,281.87,N1,Lumen
545.523,6.11307e+07,N0,Wall
545.523,130454,N1,Wall
545.523,6.12763e+07,N0,Lumen
545.523,281.711,N1,Lumen
545.643,6.11306e+07,N0,Wall
545.643,130536,N1,Wall
545.643,6.12763e+07,N0,Lumen
545.643,281.552,N1,Lumen
545.762,6.11305e+07,N0,Wall
545.762,130618,N1,Wall
545.762,6.12763e+07,N0,Lumen
545.762,281.393,N1,Lumen
545.882,6.11304e+07,N0,Wall
545.882,130700,N1,Wall
545.882,6.12763e+07,N0,Lumen
545.882,281.233,N1,Lumen
546.002,6.11303e+07,N0,Wall
546.002,130783,N1,Wall
546.002,6.12763e+07,N0,Lumen
546.002,281.075,N1,Lumen
546.122,6.11302e+07,N0,Wall
546.122,130865,N1,Wall
546.122,6.12763e+07,N0,Lumen
546.122,280.916,N1,Lumen
546.241,6.11301e+07,N0,Wall
546.241,130947,N1,Wall
546.241,6.12763e+07,N0,Lumen
546.241,280.757,N1,Lumen
546.361,6.113e+07,N0,Wall
546.361,131030,N1,Wall
546.361,6.12763e+07,N0,Lumen
546.361,280.599,N1,Lumen
546.48,6.11299e+07,N0,Wall
546.48,131112,N1,Wall
546.48,6.12763e+07,N0,Lumen
546.48,280.44,N1,Lumen
546.6,6.11298e+07,N0,Wall
546.6,131194,N1,Wall
546.6,6.12763e+07,N0,Lumen
546.6,280.282,N1,Lumen
546.719,6.11297e+07,N0,Wall
546.719,131277,N1,Wall
546.719,6.12763e+07,N0,Lumen
546.719,280.124,N1,Lumen
546.839,6.11297e+07,N0,Wall
546.839,131359,N1,Wall
546.839,6.12763e+07,N0,Lumen
546.839,279.966,N1,Lumen
546.958,6.11296e+07,N0,Wall
546.958,131442,N1,Wall
546.958,6.12763e+07,N0,Lumen
546.958,279.808,N1,Lumen
547.078,6.11295e+07,N0,Wall
547.078,131524,N1,Wall
547.078,6.12763e+07,N0,Lumen
547.078,279.65,N1,Lumen
547.197,6.11294e+07,N0,Wall
547.197,131607,N1,Wall
547.197,6.12763e+07,N0,Lumen
547.197,279.492,N1,Lumen
547.317,6.11293e+07,N0,Wall
547.317,131690,N1,Wall
547.317,6.12763e+07,N0,Lumen
547.317,279.334,N1,Lumen
547.436,6.11292e+07,N0,Wall
547.436,131772,N1,Wall
547.436,6.12763e+07,N0,Lumen
547.436,279.177,N1,Lumen
547.556,6.11291e+07,N0,Wall
547.556,131855,N1,Wall
547.556,6.12763e+07,N0,Lumen
547.556,279.02,N1,Lumen
547.675,6.1129e+07,N0,Wall
547.675,131938,N1,Wall
547.675,6.12763e+07,N0,Lumen
547.675,278.862,N1,Lumen
547.794,6.11289e+07,N0,Wall
547.794,132021,N1,Wall
547.794,6.12763e+07,N0,Lumen
547.794,278.705,N1,Lumen
547.914,6.11288e+07,N0,Wall
547.914,132103,N1,Wall
547.914,6.12763e+07,N0,Lumen
547.914,278.548,N1,Lumen
548.033,6.11287e+07,N0,Wall
548.033,132186,N1,Wall
548.033,6.12763e+07,N0,Lumen
548.033,278.391,N1,Lumen
548.152,6.11286e+07,N0,Wall
548.152,132269,N1,Wall
548.152,6.12763e+07,N0,Lumen
548.152,278.235,N1,Lumen
548.271,6.11285e+07,N0,Wall
548.271,132352,N1,Wall
548.271,6.12763e+07,N0,Lumen
548.271,278.078,N1,Lumen
548.39,6.11285e+07,N0,Wall
548.39,132435,N1,Wall
548.39,6.12763e+07,N0,Lumen
548.39,277.921,N1,Lumen
548.51,6.11284e+07,N0,Wall
548.51,132518,N1,Wall
548.51,6.12763e+07,N0,Lumen
548.51,277.765,N1,Lumen
548.629,6.11283e+07,N0,Wall
548.629,132601,N1,Wall
548.629,6.12763e+07,N0,Lumen
548.629,277.609,N1,Lumen
548.748,6.11282e+07,N0,Wall
548.748,132684,N1,Wall
548.748,6.12763e+07,N0,Lumen
548.748,277.453,N1,Lumen
548.867,6.11281e+07,N0,Wall
548.867,132767,N1,Wall
548.867,6.12763e+07,N0,Lumen
548.867,277.297,N1,Lumen
548.986,6.1128e+07,N0,Wall
548.986,132850,N1,Wall
548.986,6.12763e+07,N0,Lumen
548.986,277.141,N1,Lumen
549.105,6.11279e+07,N0,Wall
549.105,132933,N1,Wall
549.105,6.12763e+07,N0,Lumen
549.105,276.985,N1,Lumen
549.224,6.11278e+07,N0,Wall
549.224,133016,N1,Wall
549.224,6.12763e+07,N0,Lumen
549.224,276.829,N1,Lumen
549.343,6.11277e+07,N0,Wall
549.343,133100,N1,Wall
549.343,6.12763e+07,N0,Lumen
549.343,276.674,N1,Lumen
549.462,6.11276e+07,N0,Wall
549.462,133183,N1,Wall
549.462,6.12763e+07,N0,Lumen
549.462,276.518,N1,Lumen
549.581,6.11275e+07,N0,Wall
549.581,133266,N1,Wall
549.581,6.12763e+07,N0,Lumen
549.581,276.363,N1,Lumen
549.7,6.11274e+07,N0,Wall
549.7,133350,N1,Wall
549.7,6.12763e+07,N0,Lumen
549.7,276.208,N1,Lumen
549.819,6.11273e+07,N0,Wall
549.819,133433,N1,Wall
549.819,6.12763e+07,N0,Lumen
549.819,276.053,N1,Lumen
549.938,6.11272e+07,N0,Wall
549.938,133516,N1,Wall
549.938,6.12763e+07,N0,Lumen
549.938,275.898,N1,Lumen
550.057,6.11271e+07,N0,Wall
550.057,133600,N1,Wall
550.057,6.12763e+07,N0,Lumen
550.057,275.743,N1,Lumen
550.176,6.11271e+07,N0,Wall
550.176,133683,N1,Wall
550.176,6.12763e+07,N0,Lumen
550.176,275.588,N1,Lumen
550.295,6.1127e+07,N0,Wall
550.295,133767,N1,Wall
550.295,6.12763e+07,N0,Lumen
550.295,275.433,N1,Lumen
550.413,6.11269e+07,N0,Wall
550.413,133850,N1,Wall
550.413,6.12763e+07,N0,Lumen
550.413,275.279,N1,Lumen
550.532,6.11268e+07,N0,Wall
550.532,133934,N1,Wall
550.532,6.12763e+07,N0,Lumen
550.532,275.124,N1,Lumen
550.651,6.11267e+07,N0,Wall
550.651,134017,N1,Wall
550.651,6.12763e+07,N0,Lumen
550.651,274.97,N1,Lumen
550.77,6.11266e+07,N0,Wall
550.77,134101,N1,Wall
550.77,6.12763e+07,N0,Lumen
550.77,274.816,N1,Lumen
550.888,6.11265e+07,N0,Wall
550.888,134185,N1,Wall
550.888,6.12763e+07,N0,Lumen
550.888,274.662,N1,Lumen
551.007,6.11264e+07,N0,Wall
551.007,134268,N1,Wall
551.007,6.12763e+07,N0,Lumen
551.007,274.508,N1,Lumen
551.126,6.11263e+07,N0,Wall
551.126,134352,N1,Wall
551.126,6.12763e+07,N0,Lumen
551.126,274.354,N1,Lumen
551.244,6.11262e+07,N0,Wall
551.244,134436,N1,Wall
551.244,6.12763e+07,N0,Lumen
551.244,274.2,N1,Lumen
551.363,6.11261e+07,N0,Wall
551.363,134520,N1,Wall
551.363,6.12763e+07,N0,Lumen
551.363,274.047,N1,Lumen
551.482,6.1126e+07,N0,Wall
551.482,134604,N1,Wall
551.482,6.12763e+07,N0,Lumen
551.482,273.893,N1,Lumen
551.6,6.11259e+07,N0,Wall
551.6,134688,N1,Wall
551.6,6.12763e+07,N0,Lumen
551.6,273.74,N1,Lumen
551.719,6.11258e+07,N0,Wall
551.719,134771,N1,Wall
551.719,6.12763e+07,N0,Lumen
551.719,273.587,N1,Lumen
551.837,6.11257e+07,N0,Wall
551.837,134855,N1,Wall
551.837,6.12763e+07,N0,Lumen
551.837,273.434,N1,Lumen
