t,popsize,population,resource input
468.413,6.12277e+07,N0,50
468.413,43748.2,N1,50
468.583,6.12276e+07,N0,50
468.583,43787.5,N1,50
468.753,6.12276e+07,N0,50
468.753,43826.8,N1,50
468.924,6.12275e+07,N0,50
468.924,43866.1,N1,50
469.094,6.12275e+07,N0,50
469.094,43905.5,N1,50
469.264,6.12274e+07,N0,50
469.264,43944.8,N1,50
469.435,6.12274e+07,N0,50
469.435,43984.2,N1,50
469.605,6.12273e+07,N0,50
469.605,44023.6,N1,50
469.775,6.12273e+07,N0,50
469.775,44063.1,N1,50
469.945,6.12273e+07,N0,50
469.945,44102.5,N1,50
470.115,6.12272e+07,N0,50
470.115,44142,N1,50
470.285,6.12272e+07,N0,50
470.285,44181.5,N1,50
470.455,6.12271e+07,N0,50
470.455,44221,N1,50
470.625,6.12271e+07,N0,50
470.625,44260.6,N1,50
470.795,6.1227e+07,N0,50
470.795,44300.2,N1,50
470.965,6.1227e+07,N0,50
470.965,44339.8,N1,50
471.134,6.1227e+07,N0,50
471.134,44379.4,N1,50
471.304,6.12269e+07,N0,50
471.304,44419.1,N1,50
471.474,6.12269e+07,N0,50
471.474,44458.7,N1,50
471.643,6.12268e+07,N0,50
471.643,44498.4,N1,50
471.813,6.12268e+07,N0,50
471.813,44538.1,N1,50
471.982,6.12267e+07,N0,50
471.982,44577.9,N1,50
472.152,6.12267e+07,N0,50
472.152,44617.6,N1,50
472.321,6.12266e+07,N0,50
472.321,44657.4,N1,50
472.491,6.12266e+07,N0,50
472.491,44697.2,N1,50
472.66,6.12266e+07,N0,50
472.66,44737.1,N1,50
472.829,6.12265e+07,N0,50
472.829,44776.9,N1,50
472.998,6.12265e+07,N0,50
472.998,44816.8,N1,50
473.167,6.12264e+07,N0,50
473.167,44856.7,N1,50
473.336,6.12264e+07,N0,50
473.336,44896.7,N1,50
473.506,6.12263e+07,N0,50
473.506,44936.6,N1,50
473.675,6.12263e+07,N0,50
473.675,44976.6,N1,50
473.843,6.12262e+07,N0,50
473.843,45016.6,N1,50
474.012,6.12262e+07,N0,50
474.012,45056.6,N1,50
474.181,6.12261e+07,N0,50
474.181,45096.7,N1,50
474.35,6.12261e+07,N0,50
474.35,45136.8,N1,50
474.519,6.12261e+07,N0,50
474.519,45176.9,N1,50
474.688,6.1226e+07,N0,50
474.688,45217,N1,50
474.856,6.1226e+07,N0,50
474.856,45257.1,N1,50
475.025,6.12259e+07,N0,50
475.025,45297.3,N1,50
475.193,6.12259e+07,N0,50
475.193,45337.5,N1,50
475.362,6.12258e+07,N0,50
475.362,45377.7,N1,50
475.53,6.12258e+07,N0,50
475.53,45418,N1,50
475.699,6.12257e+07,N0,50
475.699,45458.2,N1,50
475.867,6.12257e+07,N0,50
475.867,45498.5,N1,50
476.035,6.12257e+07,N0,50
476.035,45538.8,N1,50
476.204,6.12256e+07,N0,50
476.204,45579.2,N1,50
476.372,6.12256e+07,N0,50
476.372,45619.5,N1,50
476.54,6.12255e+07,N0,50
476.54,45659.9,N1,50
476.708,6.12255e+07,N0,50
476.708,45700.3,N1,50
476.876,6.12254e+07,N0,50
476.876,45740.7,N1,50
477.044,6.12254e+07,N0,50
477.044,45781.2,N1,50
477.212,6.12253e+07,N0,50
477.212,45821.7,N1,50
477.38,6.12253e+07,N0,50
477.38,45862.2,N1,50
477.548,6.12252e+07,N0,50
477.548,45902.7,N1,50
477.716,6.12252e+07,N0,50
477.716,45943.3,N1,50
477.884,6.12252e+07,N0,50
477.884,45983.9,N1,50
478.051,6.12251e+07,N0,50
478.051,46024.5,N1,50
478.219,6.12251e+07,N0,50
478.219,46065.1,N1,50
478.387,6.1225e+07,N0,50
478.387,46105.7,N1,50
478.554,6.1225e+07,N0,50
478.554,46146.4,N1,50
478.722,6.12249e+07,N0,50
478.722,46187.1,N1,50
478.889,6.12249e+07,N0,50
478.889,46227.8,N1,50
479.057,6.12248e+07,N0,50
479.057,46268.6,N1,50
479.224,6.12248e+07,N0,50
479.224,46309.3,N1,50
479.391,6.12247e+07,N0,50
479.391,46350.1,N1,50
479.559,6.12247e+07,N0,50
479.559,46391,N1,50
479.726,6.12247e+07,N0,50
479.726,46431.8,N1,50
479.893,6.12246e+07,N0,50
479.893,46472.7,N1,50
480.06,6.12246e+07,N0,50
480.06,46513.6,N1,50
480.227,6.12245e+07,N0,50
480.227,46554.5,N1,50
480.395,6.12245e+07,N0,50
480.395,46595.4,N1,50
480.562,6.12244e+07,N0,50
480.562,46636.4,N1,50
480.728,6.12244e+07,N0,50
480.728,46677.4,N1,50
480.895,6.12243e+07,N0,50
480.895,46718.4,N1,50
481.062,6.12243e+07,N0,50
481.062,46759.4,N1,50
481.229,6.12242e+07,N0,50
481.229,46800.5,N1,50
481.396,6.12242e+07,N0,50
481.396,46841.6,N1,50
481.563,6.12242e+07,N0,50
481.563,46882.7,N1,50
481.729,6.12241e+07,N0,50
481.729,46923.8,N1,50
481.896,6.12241e+07,N0,50
481.896,46965,N1,50
482.062,6.1224e+07,N0,50
482.062,47006.2,N1,50
482.229,6.1224e+07,N0,50
482.229,47047.4,N1,50
482.396,6.12239e+07,N0,50
482.396,47088.6,N1,50
482.562,6.12239e+07,N0,50
482.562,47129.9,N1,50
482.728,6.12238e+07,N0,50
482.728,47171.1,N1,50
482.895,6.12238e+07,N0,50
482.895,47212.4,N1,50
483.061,6.12237e+07,N0,50
483.061,47253.8,N1,50
483.227,6.12237e+07,N0,50
483.227,47295.1,N1,50
483.393,6.12236e+07,N0,50
483.393,47336.5,N1,50
483.56,6.12236e+07,N0,50
483.56,47377.9,N1,50
483.726,6.12236e+07,N0,50
483.726,47419.3,N1,50
483.892,6.12235e+07,N0,50
483.892,47460.8,N1,50
484.058,6.12235e+07,N0,50
484.058,47502.2,N1,50
484.224,6.12234e+07,N0,50
484.224,47543.7,N1,50
484.39,6.12234e+07,N0,50
484.39,47585.3,N1,50
484.556,6.12233e+07,N0,50
484.556,47626.8,N1,50
484.721,6.12233e+07,N0,50
484.721,47668.4,N1,50
484.887,6.12232e+07,N0,50
484.887,47710,N1,50
485.053,6.12232e+07,N0,50
485.053,47751.6,N1,50
485.219,6.12231e+07,N0,50
485.219,47793.2,N1,50
485.384,6.12231e+07,N0,50
485.384,47834.9,N1,50
485.55,6.1223e+07,N0,50
485.55,47876.6,N1,50
485.715,6.1223e+07,N0,50
485.715,47918.3,N1,50
485.881,6.12229e+07,N0,50
485.881,47960,N1,50
486.046,6.12229e+07,N0,50
486.046,48001.8,N1,50
486.212,6.12229e+07,N0,50
486.212,48043.6,N1,50
486.377,6.12228e+07,N0,50
486.377,48085.4,N1,50
486.542,6.12228e+07,N0,50
486.542,48127.2,N1,50
486.707,6.12227e+07,N0,50
486.707,48169.1,N1,50
486.873,6.12227e+07,N0,50
486.873,48211,N1,50
487.038,6.12226e+07,N0,50
487.038,48252.9,N1,50
487.203,6.12226e+07,N0,50
487.203,48294.8,N1,50
487.368,6.12225e+07,N0,50
487.368,48336.8,N1,50
487.533,6.12225e+07,N0,50
487.533,48378.8,N1,50
487.698,6.12224e+07,N0,50
487.698,48420.8,N1,50
487.863,6.12224e+07,N0,50
487.863,48462.8,N1,50
488.028,6.12223e+07,N0,50
488.028,48504.9,N1,50
488.193,6.12223e+07,N0,50
488.193,48546.9,N1,50
488.357,6.12222e+07,N0,50
488.357,48589.1,N1,50
488.522,6.12222e+07,N0,50
488.522,48631.2,N1,50
488.687,6.12221e+07,N0,50
488.687,48673.3,N1,50
488.852,6.12221e+07,N0,50
488.852,48715.5,N1,50
489.016,6.12221e+07,N0,50
489.016,48757.7,N1,50
489.181,6.1222e+07,N0,50
489.181,48800,N1,50
489.345,6.1222e+07,N0,50
489.345,48842.2,N1,50
489.51,6.12219e+07,N0,50
489.51,48884.5,N1,50
489.674,6.12219e+07,N0,50
489.674,48926.8,N1,50
489.838,6.12218e+07,N0,50
489.838,48969.1,N1,50
490.003,6.12218e+07,N0,50
490.003,49011.5,N1,50
490.167,6.12217e+07,N0,50
490.167,49053.9,N1,50
490.331,6.12217e+07,N0,50
490.331,49096.3,N1,50
490.495,6.12216e+07,N0,50
490.495,49138.7,N1,50
490.66,6.12216e+07,N0,50
490.66,49181.1,N1,50
490.824,6.12215e+07,N0,50
490.824,49223.6,N1,50
490.988,6.12215e+07,N0,50
490.988,49266.1,N1,50
491.152,6.12214e+07,N0,50
491.152,49308.6,N1,50
491.316,6.12214e+07,N0,50
491.316,49351.2,N1,50
491.48,6.12213e+07,N0,50
491.48,49393.8,N1,50
491.643,6.12213e+07,N0,50
491.643,49436.3,N1,50
491.807,6.12212e+07,N0,50
491.807,49479,N1,50
491.971,6.12212e+07,N0,50
491.971,49521.6,N1,50
492.135,6.12212e+07,N0,50
492.135,49564.3,N1,50
492.298,6.12211e+07,N0,50
492.298,49607,N1,50
492.462,6.12211e+07,N0,50
492.462,49649.7,N1,50
492.626,6.1221e+07,N0,50
492.626,49692.4,N1,50
492.789,6.1221e+07,N0,50
492.789,49735.2,N1,50
492.953,6.12209e+07,N0,50
492.953,49778,N1,50
493.116,6.12209e+07,N0,50
493.116,49820.8,N1,50
493.28,6.12208e+07,N0,50
493.28,49863.7,N1,50
493.443,6.12208e+07,N0,50
493.443,49906.5,N1,50
493.606,6.12207e+07,N0,50
493.606,49949.4,N1,50
493.77,6.12207e+07,N0,50
493.77,49992.4,N1,50
493.933,6.12206e+07,N0,50
493.933,50035.3,N1,50
494.096,6.12206e+07,N0,50
494.096,50078.3,N1,50
494.259,6.12205e+07,N0,50
494.259,50121.3,N1,50
494.422,6.12205e+07,N0,50
494.422,50164.3,N1,50
494.585,6.12204e+07,N0,50
494.585,50207.3,N1,50
494.748,6.12204e+07,N0,50
494.748,50250.4,N1,50
494.911,6.12203e+07,N0,50
494.911,50293.5,N1,50
495.074,6.12203e+07,N0,50
495.074,50336.6,N1,50
495.237,6.12202e+07,N0,50
495.237,50379.7,N1,50
495.4,6.12202e+07,N0,50
495.4,50422.9,N1,50
495.562,6.12201e+07,N0,50
495.562,50466.1,N1,50
495.725,6.12201e+07,N0,50
495.725,50509.3,N1,50
495.888,6.122e+07,N0,50
495.888,50552.6,N1,50
496.05,6.122e+07,N0,50
496.05,50595.8,N1,50
496.213,6.12199e+07,N0,50
496.213,50639.1,N1,50
496.375,6.12199e+07,N0,50
496.375,50682.4,N1,50
496.538,6.12199e+07,N0,50
496.538,50725.8,N1,50
496.7,6.12198e+07,N0,50
496.7,50769.1,N1,50
496.863,6.12198e+07,N0,50
496.863,50812.5,N1,50
497.025,6.12197e+07,N0,50
497.025,50855.9,N1,50
497.187,6.12197e+07,N0,50
497.187,50899.4,N1,50
497.35,6.12196e+07,N0,50
497.35,50942.8,N1,50
497.512,6.12196e+07,N0,50
497.512,50986.3,N1,50
497.674,6.12195e+07,N0,50
497.674,51029.8,N1,50
497.836,6.12195e+07,N0,50
497.836,51073.4,N1,50
497.998,6.12194e+07,N0,50
497.998,51116.9,N1,50
498.16,6.12194e+07,N0,50
498.16,51160.5,N1,50
498.322,6.12193e+07,N0,50
498.322,51204.1,N1,50
498.484,6.12193e+07,N0,50
498.484,51247.8,N1,50
498.646,6.12192e+07,N0,50
498.646,51291.4,N1,50
498.808,6.12192e+07,N0,50
498.808,51335.1,N1,50
498.97,6.12191e+07,N0,50
498.97,51378.8,N1,50
499.132,6.12191e+07,N0,50
499.132,51422.5,N1,50
499.293,6.1219e+07,N0,50
499.293,51466.3,N1,50
499.455,6.1219e+07,N0,50
499.455,51510.1,N1,50
499.617,6.12189e+07,N0,50
499.617,51553.9,N1,50
499.778,6.12189e+07,N0,50
499.778,51597.8,N1,50
499.94,6.12188e+07,N0,50
499.94,51641.6,N1,50
500.101,6.12188e+07,N0,50
500.101,51685.5,N1,50
500.263,6.12187e+07,N0,50
500.263,51729.4,N1,50
500.424,6.12187e+07,N0,50
500.424,51773.4,N1,50
500.585,6.12186e+07,N0,50
500.585,51817.3,N1,50
500.747,6.12186e+07,N0,50
500.747,51861.3,N1,50
500.908,6.12185e+07,N0,50
500.908,51905.3,N1,50
501.069,6.12185e+07,N0,50
501.069,51949.4,N1,50
501.23,6.12184e+07,N0,50
501.23,51993.4,N1,50
501.392,6.12184e+07,N0,50
501.392,52037.5,N1,50
501.553,6.12183e+07,N0,50
501.553,52081.6,N1,50
501.714,6.12183e+07,N0,50
501.714,52125.8,N1,50
501.875,6.12182e+07,N0,50
501.875,52169.9,N1,50
502.036,6.12182e+07,N0,50
502.036,52214.1,N1,50
502.197,6.12181e+07,N0,50
502.197,52258.3,N1,50
502.358,6.12181e+07,N0,50
502.358,52302.6,N1,50
502.518,6.1218e+07,N0,50
502.518,52346.8,N1,50
502.679,6.1218e+07,N0,50
502.679,52391.1,N1,50
502.84,6.12179e+07,N0,50
502.84,52435.4,N1,50
503.001,6.12179e+07,N0,50
503.001,52479.8,N1,50
503.161,6.12178e+07,N0,50
503.161,52524.1,N1,50
503.322,6.12178e+07,N0,50
503.322,52568.5,N1,50
503.482,6.12177e+07,N0,50
503.482,52612.9,N1,50
503.643,6.12177e+07,N0,50
503.643,52657.4,N1,50
503.803,6.12176e+07,N0,50
503.803,52701.9,N1,50
503.964,6.12176e+07,N0,50
503.964,52746.3,N1,50
504.124,6.12175e+07,N0,50
504.124,52790.9,N1,50
504.285,6.12175e+07,N0,50
504.285,52835.4,N1,50
504.445,6.12174e+07,N0,50
504.445,52880,N1,50
504.605,6.12174e+07,N0,50
504.605,52924.5,N1,50
504.765,6.12173e+07,N0,50
504.765,52969.2,N1,50
504.926,6.12173e+07,N0,50
504.926,53013.8,N1,50
505.086,6.12172e+07,N0,50
505.086,53058.5,N1,50
505.246,6.12172e+07,N0,50
505.246,53103.2,N1,50
505.406,6.12171e+07,N0,50
505.406,53147.9,N1,50
505.566,6.12171e+07,N0,50
505.566,53192.6,N1,50
505.726,6.1217e+07,N0,50
505.726,53237.4,N1,50
505.886,6.1217e+07,N0,50
505.886,53282.2,N1,50
506.045,6.12169e+07,N0,50
506.045,53327,N1,50
506.205,6.12169e+07,N0,50
506.205,53371.8,N1,50
506.365,6.12168e+07,N0,50
506.365,53416.7,N1,50
506.525,6.12168e+07,N0,50
506.525,53461.6,N1,50
506.684,6.12167e+07,N0,50
506.684,53506.5,N1,50
506.844,6.12167e+07,N0,50
506.844,53551.5,N1,50
507.004,6.12166e+07,N0,50
507.004,53596.4,N1,50
507.163,6.12166e+07,N0,50
507.163,53641.4,N1,50
507.323,6.12165e+07,N0,50
507.323,53686.5,N1,50
507.482,6.12165e+07,N0,50
507.482,53731.5,N1,50
507.642,6.12164e+07,N0,50
507.642,53776.6,N1,50
507.801,6.12164e+07,N0,50
507.801,53821.7,N1,50
507.96,6.12163e+07,N0,50
507.96,53866.8,N1,50
508.12,6.12163e+07,N0,50
508.12,53911.9,N1,50
508.279,6.12162e+07,N0,50
508.279,53957.1,N1,50
508.438,6.12162e+07,N0,50
508.438,54002.3,N1,50
508.597,6.12161e+07,N0,50
508.597,54047.5,N1,50
508.756,6.12161e+07,N0,50
508.756,54092.8,N1,50
508.915,6.1216e+07,N0,50
508.915,54138.1,N1,50
509.075,6.1216e+07,N0,50
509.075,54183.4,N1,50
509.234,6.12159e+07,N0,50
509.234,54228.7,N1,50
509.392,6.12159e+07,N0,50
509.392,54274,N1,50
509.551,6.12158e+07,N0,50
509.551,54319.4,N1,50
509.71,6.12158e+07,N0,50
509.71,54364.8,N1,50
509.869,6.12157e+07,N0,50
509.869,54410.2,N1,50
510.028,6.12157e+07,N0,50
510.028,54455.7,N1,50
510.186,6.12156e+07,N0,50
510.186,54501.1,N1,50
510.345,6.12156e+07,N0,50
510.345,54546.7,N1,50
510.504,6.12155e+07,N0,50
510.504,54592.2,N1,50
510.662,6.12155e+07,N0,50
510.662,54637.7,N1,50
510.821,6.12154e+07,N0,50
510.821,54683.3,N1,50
510.979,6.12154e+07,N0,50
510.979,54728.9,N1,50
511.138,6.12153e+07,N0,50
511.138,54774.6,N1,50
511.296,6.12153e+07,N0,50
511.296,54820.2,N1,50
511.455,6.12152e+07,N0,50
511.455,54865.9,N1,50
511.613,6.12152e+07,N0,50
511.613,54911.6,N1,50
511.771,6.12151e+07,N0,50
511.771,54957.3,N1,50
511.93,6.12151e+07,N0,50
511.93,55003.1,N1,50
512.088,6.1215e+07,N0,50
512.088,55048.9,N1,50
512.246,6.1215e+07,N0,50
512.246,55094.7,N1,50
512.404,6.12149e+07,N0,50
512.404,55140.5,N1,50
512.562,6.12149e+07,N0,50
512.562,55186.4,N1,50
512.72,6.12148e+07,N0,50
512.72,55232.3,N1,50
512.878,6.12148e+07,N0,50
512.878,55278.2,N1,50
513.036,6.12147e+07,N0,50
513.036,55324.1,N1,50
513.194,6.12147e+07,N0,50
513.194,55370.1,N1,50
513.352,6.12146e+07,N0,50
513.352,55416.1,N1,50
513.51,6.12146e+07,N0,50
513.51,55462.1,N1,50
513.668,6.12145e+07,N0,50
513.668,55508.1,N1,50
513.825,6.12145e+07,N0,50
513.825,55554.2,N1,50
513.983,6.12144e+07,N0,50
513.983,55600.3,N1,50
514.141,6.12143e+07,N0,50
514.141,55646.4,N1,50
514.298,6.12143e+07,N0,50
514.298,55692.5,N1,50
514.456,6.12142e+07,N0,50
514.456,55738.7,N1,50
514.614,6.12142e+07,N0,50
514.614,55784.9,N1,50
514.771,6.12141e+07,N0,50
514.771,55831.1,N1,50
514.928,6.12141e+07,N0,50
514.928,55877.4,N1,50
515.086,6.1214e+07,N0,50
515.086,55923.6,N1,50
515.243,6.1214e+07,N0,50
515.243,55969.9,N1,50
515.401,6.12139e+07,N0,50
515.401,56016.3,N1,50
515.558,6.12139e+07,N0,50
515.558,56062.6,N1,50
515.715,6.12138e+07,N0,50
515.715,56109,N1,50
515.872,6.12138e+07,N0,50
515.872,56155.4,N1,50
516.029,6.12137e+07,N0,50
516.029,56201.8,N1,50
516.186,6.12137e+07,N0,50
516.186,56248.3,N1,50
516.344,6.12136e+07,N0,50
516.344,56294.7,N1,50
516.501,6.12136e+07,N0,50
516.501,56341.2,N1,50
516.658,6.12135e+07,N0,50
516.658,56387.8,N1,50
516.814,6.12135e+07,N0,50
516.814,56434.3,N1,50
516.971,6.12134e+07,N0,50
516.971,56480.9,N1,50
517.128,6.12134e+07,N0,50
517.128,56527.5,N1,50
517.285,6.12133e+07,N0,50
517.285,56574.1,N1,50
517.442,6.12133e+07,N0,50
517.442,56620.8,N1,50
517.599,6.12132e+07,N0,50
517.599,56667.5,N1,50
517.755,6.12132e+07,N0,50
517.755,56714.2,N1,50
517.912,6.12131e+07,N0,50
517.912,56760.9,N1,50
518.068,6.1213e+07,N0,50
518.068,56807.7,N1,50
518.225,6.1213e+07,N0,50
518.225,56854.5,N1,50
518.382,6.12129e+07,N0,50
518.382,56901.3,N1,50
518.538,6.12129e+07,N0,50
518.538,56948.1,N1,50
518.694,6.12128e+07,N0,50
518.694,56995,N1,50
518.851,6.12128e+07,N0,50
518.851,57041.9,N1,50
519.007,6.12127e+07,N0,50
519.007,57088.8,N1,50
519.163,6.12127e+07,N0,50
519.163,57135.7,N1,50
519.32,6.12126e+07,N0,50
519.32,57182.7,N1,50
519.476,6.12126e+07,N0,50
519.476,57229.7,N1,50
519.632,6.12125e+07,N0,50
519.632,57276.7,N1,50
519.788,6.12125e+07,N0,50
519.788,57323.7,N1,50
519.944,6.12124e+07,N0,50
519.944,57370.8,N1,50
520.1,6.12124e+07,N0,50
520.1,57417.9,N1,50
520.256,6.12123e+07,N0,50
520.256,57465,N1,50
520.412,6.12123e+07,N0,50
520.412,57512.2,N1,50
520.568,6.12122e+07,N0,50
520.568,57559.3,N1,50
520.724,6.12122e+07,N0,50
520.724,57606.5,N1,50
520.88,6.12121e+07,N0,50
520.88,57653.8,N1,50
521.036,6.1212e+07,N0,50
521.036,57701,N1,50
521.192,6.1212e+07,N0,50
521.192,57748.3,N1,50
521.347,6.12119e+07,N0,50
521.347,57795.6,N1,50
521.503,6.12119e+07,N0,50
521.503,57842.9,N1,50
521.659,6.12118e+07,N0,50
521.659,57890.3,N1,50
521.814,6.12118e+07,N0,50
521.814,57937.7,N1,50
521.97,6.12117e+07,N0,50
521.97,57985.1,N1,50
522.125,6.12117e+07,N0,50
522.125,58032.5,N1,50
522.281,6.12116e+07,N0,50
522.281,58080,N1,50
522.436,6.12116e+07,N0,50
522.436,58127.5,N1,50
522.592,6.12115e+07,N0,50
522.592,58175,N1,50
522.747,6.12115e+07,N0,50
522.747,58222.5,N1,50
522.902,6.12114e+07,N0,50
522.902,58270.1,N1,50
523.058,6.12114e+07,N0,50
523.058,58317.7,N1,50
523.213,6.12113e+07,N0,50
523.213,58365.3,N1,50
523.368,6.12113e+07,N0,50
523.368,58412.9,N1,50
523.523,6.12112e+07,N0,50
523.523,58460.6,N1,50
523.678,6.12111e+07,N0,50
523.678,58508.3,N1,50
523.833,6.12111e+07,N0,50
523.833,58556,N1,50
523.988,6.1211e+07,N0,50
523.988,58603.8,N1,50
524.143,6.1211e+07,N0,50
524.143,58651.5,N1,50
524.298,6.12109e+07,N0,50
524.298,58699.3,N1,50
524.453,6.12109e+07,N0,50
524.453,58747.2,N1,50
524.608,6.12108e+07,N0,50
524.608,58795,N1,50
524.763,6.12108e+07,N0,50
524.763,58842.9,N1,50
524.918,6.12107e+07,N0,50
524.918,58890.8,N1,50
525.072,6.12107e+07,N0,50
525.072,58938.7,N1,50
525.227,6.12106e+07,N0,50
525.227,58986.7,N1,50
525.382,6.12106e+07,N0,50
525.382,59034.7,N1,50
525.536,6.12105e+07,N0,50
525.536,59082.7,N1,50
525.691,6.12104e+07,N0,50
525.691,59130.7,N1,50
525.845,6.12104e+07,N0,50
525.845,59178.8,N1,50
526,6.12103e+07,N0,50
526,59226.9,N1,50
526.154,6.12103e+07,N0,50
526.154,59275,N1,50
526.309,6.12102e+07,N0,50
526.309,59323.1,N1,50
526.463,6.12102e+07,N0,50
526.463,59371.3,N1,50
526.617,6.12101e+07,N0,50
526.617,59419.5,N1,50
526.772,6.12101e+07,N0,50
526.772,59467.7,N1,50
526.926,6.121e+07,N0,50
526.926,59515.9,N1,50
527.08,6.121e+07,N0,50
527.08,59564.2,N1,50
527.234,6.12099e+07,N0,50
527.234,59612.5,N1,50
527.388,6.12099e+07,N0,50
527.388,59660.8,N1,50
527.542,6.12098e+07,N0,50
527.542,59709.2,N1,50
527.696,6.12097e+07,N0,50
527.696,59757.5,N1,50
527.85,6.12097e+07,N0,50
527.85,59805.9,N1,50
528.004,6.12096e+07,N0,50
528.004,59854.4,N1,50
528.158,6.12096e+07,N0,50
528.158,59902.8,N1,50
528.312,6.12095e+07,N0,50
528.312,59951.3,N1,50
528.466,6.12095e+07,N0,50
528.466,59999.8,N1,50
528.62,6.12094e+07,N0,50
528.62,60048.4,N1,50
528.774,6.12094e+07,N0,50
528.774,60096.9,N1,50
528.927,6.12093e+07,N0,50
528.927,60145.5,N1,50
529.081,6.12093e+07,N0,50
529.081,60194.1,N1,50
529.235,6.12092e+07,N0,50
529.235,60242.7,N1,50
529.388,6.12092e+07,N0,50
529.388,60291.4,N1,50
529.542,6.12091e+07,N0,50
529.542,60340.1,N1,50
529.695,6.1209e+07,N0,50
529.695,60388.8,N1,50
529.849,6.1209e+07,N0,50
529.849,60437.6,N1,50
530.002,6.12089e+07,N0,50
530.002,60486.3,N1,50
530.156,6.12089e+07,N0,50
530.156,60535.1,N1,50
530.309,6.12088e+07,N0,50
530.309,60584,N1,50
530.462,6.12088e+07,N0,50
530.462,60632.8,N1,50
530.616,6.12087e+07,N0,50
530.616,60681.7,N1,50
530.769,6.12087e+07,N0,50
530.769,60730.6,N1,50
530.922,6.12086e+07,N0,50
530.922,60779.5,N1,50
531.075,6.12086e+07,N0,50
531.075,60828.5,N1,50
531.228,6.12085e+07,N0,50
531.228,60877.5,N1,50
531.381,6.12084e+07,N0,50
531.381,60926.5,N1,50
531.534,6.12084e+07,N0,50
531.534,60975.5,N1,50
531.687,6.12083e+07,N0,50
531.687,61024.6,N1,50
531.84,6.12083e+07,N0,50
531.84,61073.6,N1,50
531.993,6.12082e+07,N0,50
531.993,61122.8,N1,50
532.146,6.12082e+07,N0,50
532.146,61171.9,N1,50
532.299,6.12081e+07,N0,50
532.299,61221.1,N1,50
532.452,6.12081e+07,N0,50
532.452,61270.3,N1,50
532.604,6.1208e+07,N0,50
532.604,61319.5,N1,50
532.757,6.12079e+07,N0,50
532.757,61368.7,N1,50
532.91,6.12079e+07,N0,50
532.91,61418,N1,50
533.062,6.12078e+07,N0,50
533.062,61467.3,N1,50
533.215,6.12078e+07,N0,50
533.215,61516.6,N1,50
533.368,6.12077e+07,N0,50
533.368,61566,N1,50
533.52,6.12077e+07,N0,50
533.52,61615.4,N1,50
533.673,6.12076e+07,N0,50
533.673,61664.8,N1,50
533.825,6.12076e+07,N0,50
533.825,61714.2,N1,50
533.977,6.12075e+07,N0,50
533.977,61763.7,N1,50
534.13,6.12074e+07,N0,50
534.13,61813.2,N1,50
534.282,6.12074e+07,N0,50
534.282,61862.7,N1,50
534.434,6.12073e+07,N0,50
534.434,61912.2,N1,50
534.587,6.12073e+07,N0,50
534.587,61961.8,N1,50
534.739,6.12072e+07,N0,50
534.739,62011.4,N1,50
534.891,6.12072e+07,N0,50
534.891,62061,N1,50
535.043,6.12071e+07,N0,50
535.043,62110.6,N1,50
535.195,6.12071e+07,N0,50
535.195,62160.3,N1,50
535.347,6.1207e+07,N0,50
535.347,62210,N1,50
535.499,6.12069e+07,N0,50
535.499,62259.7,N1,50
535.651,6.12069e+07,N0,50
535.651,62309.5,N1,50
535.803,6.12068e+07,N0,50
535.803,62359.3,N1,50
535.955,6.12068e+07,N0,50
535.955,62409.1,N1,50
536.107,6.12067e+07,N0,50
536.107,62458.9,N1,50
536.259,6.12067e+07,N0,50
536.259,62508.8,N1,50
536.41,6.12066e+07,N0,50
536.41,62558.7,N1,50
536.562,6.12066e+07,N0,50
536.562,62608.6,N1,50
536.714,6.12065e+07,N0,50
536.714,62658.5,N1,50
536.866,6.12064e+07,N0,50
536.866,62708.5,N1,50
537.017,6.12064e+07,N0,50
537.017,62758.5,N1,50
537.169,6.12063e+07,N0,50
537.169,62808.5,N1,50
537.32,6.12063e+07,N0,50
537.32,62858.6,N1,50
537.472,6.12062e+07,N0,50
537.472,62908.6,N1,50
537.623,6.12062e+07,N0,50
537.623,62958.7,N1,50
537.775,6.12061e+07,N0,50
537.775,63008.9,N1,50
537.926,6.12061e+07,N0,50
537.926,63059,N1,50
538.077,6.1206e+07,N0,50
538.077,63109.2,N1,50
538.229,6.12059e+07,N0,50
538.229,63159.4,N1,50
538.38,6.12059e+07,N0,50
538.38,63209.6,N1,50
538.531,6.12058e+07,N0,50
538.531,63259.9,N1,50
538.682,6.12058e+07,N0,50
538.682,63310.2,N1,50
538.833,6.12057e+07,N0,50
538.833,63360.5,N1,50
538.984,6.12057e+07,N0,50
538.984,63410.9,N1,50
539.135,6.12056e+07,N0,50
539.135,63461.2,N1,50
539.287,6.12055e+07,N0,50
539.287,63511.6,N1,50
539.438,6.12055e+07,N0,50
539.438,63562,N1,50
539.588,6.12054e+07,N0,50
539.588,63612.5,N1,50
539.739,6.12054e+07,N0,50
539.739,63663,N1,50
539.89,6.12053e+07,N0,50
539.89,63713.5,N1,50
540.041,6.12053e+07,N0,50
540.041,63764,N1,50
540.192,6.12052e+07,N0,50
540.192,63814.6,N1,50
540.343,6.12052e+07,N0,50
540.343,63865.2,N1,50
540.493,6.12051e+07,N0,50
540.493,63915.8,N1,50
540.644,6.1205e+07,N0,50
540.644,63966.4,N1,50
540.795,6.1205e+07,N0,50
540.795,64017.1,N1,50
540.945,6.12049e+07,N0,50
