N0,N1,Sin,c
8.20766e+07,3.14461e-05,63,3.16228e-10
8.36766e+07,2.7055e-05,64,3.16228e-10
8.52766e+07,2.98691e-05,65,3.16228e-10
8.68766e+07,3.2343e-05,66,3.16228e-10
8.84766e+07,3.10133e-05,67,3.16228e-10
9.00766e+07,3.36739e-05,68,3.16228e-10
9.16766e+07,3.56917e-05,69,3.16228e-10
9.32766e+07,3.73083e-05,70,3.16228e-10
9.48766e+07,3.75357e-05,71,3.16228e-10
9.64766e+07,3.50065e-05,72,3.16228e-10
9.80766e+07,3.37863e-05,73,3.16228e-10
9.96766e+07,3.54934e-05,74,3.16228e-10
1.01277e+08,4.16127e-05,75,3.16228e-10
1.02877e+08,3.93824e-05,76,3.16228e-10
1.04477e+08,4.20311e-05,77,3.16228e-10
1.06077e+08,5.71468e-05,78,3.16228e-10
1.07677e+08,9.0945e-05,79,3.16228e-10
1.09277e+08,0.000146851,80,3.16228e-10
1.10877e+08,0.000234059,81,3.16228e-10
1.12477e+08,0.000363528,82,3.16228e-10
1.14077e+08,0.000598257,83,3.16228e-10
1.15677e+08,0.000969174,84,3.16228e-10
1.17277e+08,0.00155987,85,3.16228e-10
1.18877e+08,0.00248232,86,3.16228e-10
1.20477e+08,0.00392187,87,3.16228e-10
1.22077e+08,0.00632414,88,3.16228e-10
1.23677e+08,0.0100125,89,3.16228e-10
1.25277e+08,0.0157629,90,3.16228e-10
1.26877e+08,0.0253138,91,3.16228e-10
1.28477e+08,0.0410373,92,3.16228e-10
1.30077e+08,0.0638891,93,3.16228e-10
1.31677e+08,0.10473,94,3.16228e-10
1.33277e+08,0.166832,95,3.16228e-10
1.34877e+08,0.265423,96,3.16228e-10
1.36477e+08,0.42082,97,3.16228e-10
1.38077e+08,0.661319,98,3.16228e-10
1.39677e+08,1.06458,99,3.16228e-10
1.41277e+08,1.71826,100,3.16228e-10
1.42877e+08,2.68603,101,3.16228e-10
1.44477e+08,4.35137,102,3.16228e-10
1.46077e+08,6.83482,103,3.16228e-10
1.47677e+08,10.8799,104,3.16228e-10
1.49277e+08,17.3663,105,3.16228e-10
1.50877e+08,27.8777,106,3.16228e-10
1.52477e+08,44.353,107,3.16228e-10
1.54077e+08,70.6981,108,3.16228e-10
1.55676e+08,111.839,109,3.16228e-10
1.57276e+08,178.788,110,3.16228e-10
1.58876e+08,283.892,111,3.16228e-10
1.60476e+08,450.487,112,3.16228e-10
1.62076e+08,718.405,113,3.16228e-10
1.63675e+08,1140.4,114,3.16228e-10
1.65275e+08,1812.19,115,3.16228e-10
1.66874e+08,2882.41,116,3.16228e-10
1.68472e+08,4582.13,117,3.16228e-10
1.70069e+08,7283.01,118,3.16228e-10
1.71665e+08,11565.5,119,3.16228e-10
1.73257e+08,18384.7,120,3.16228e-10
1.74846e+08,29188.6,121,3.16228e-10
1.76428e+08,46361.1,122,3.16228e-10
1.78e+08,73612.6,123,3.16228e-10
1.79555e+08,116778,124,3.16228e-10
1.81084e+08,185176,125,3.16228e-10
1.82571e+08,293397,126,3.16228e-10
1.83994e+08,464281,127,3.16228e-10
1.85314e+08,733662,128,3.16228e-10
1.86474e+08,1.15717e+06,129,3.16228e-10
1.87387e+08,1.81909e+06,130,3.16228e-10
1.87921e+08,2.84609e+06,131,3.16228e-10
1.87883e+08,4.42356e+06,132,3.16228e-10
1.87007e+08,6.80916e+06,133,3.16228e-10
1.84944e+08,1.0337e+07,134,3.16228e-10
1.81287e+08,1.53982e+07,135,3.16228e-10
1.75639e+08,2.23718e+07,136,3.16228e-10
1.67745e+08,3.14973e+07,137,3.16228e-10
1.57627e+08,4.27454e+07,138,3.16228e-10
1.45674e+08,5.57293e+07,139,3.16228e-10
1.32591e+08,6.97656e+07,140,3.16228e-10
1.19188e+08,8.40714e+07,141,3.16228e-10
1.0619e+08,9.79541e+07,142,3.16228e-10
9.41009e+07,1.1094e+08,143,3.16228e-10
8.31976e+07,1.22773e+08,144,3.16228e-10
7.35582e+07,1.33389e+08,145,3.16228e-10
6.51554e+07,1.42823e+08,146,3.16228e-10
5.79015e+07,1.51165e+08,147,3.16228e-10
5.16727e+07,1.58539e+08,148,3.16228e-10
4.6351e+07,1.65059e+08,149,3.16228e-10
4.18142e+07,1.70845e+08,150,3.16228e-10
4.03004e-05,1.55883e-15,10,1e-10
0.000147859,1.20844e-28,11,1e-10
33.9605,9.55688e-24,12,1e-10
972240,1.16122e-19,13,1e-10
3.67646e+06,4.35272e-19,14,1e-10
5.2766e+06,6.26997e-19,15,1e-10
6.8766e+06,3.06664e-16,16,1e-10
8.4766e+06,7.5944e-13,17,1e-10
1.00766e+07,2.10563e-10,18,1e-10
1.16766e+07,1.24463e-08,19,1e-10
1.32766e+07,3.59072e-07,20,1e-10
1.48766e+07,4.86336e-06,21,1e-10
1.64766e+07,1.36872e-05,22,1e-10
1.80766e+07,1.51217e-05,23,1e-10
1.96766e+07,1.56634e-05,24,1e-10
2.12766e+07,1.4518e-05,25,1e-10
2.28766e+07,1.40096e-05,26,1e-10
2.44766e+07,1.49263e-05,27,1e-10
2.60766e+07,1.32385e-05,28,1e-10
2.76766e+07,1.86522e-05,29,1e-10
2.92766e+07,1.87272e-05,30,1e-10
3.08766e+07,1.85525e-05,31,1e-10
3.24766e+07,1.83937e-05,32,1e-10
3.40766e+07,1.41623e-05,33,1e-10
3.56766e+07,1.84566e-05,34,1e-10
3.72766e+07,1.90803e-05,35,1e-10
3.88766e+07,1.67972e-05,36,1e-10
4.04766e+07,1.88133e-05,37,1e-10
4.20766e+07,1.55535e-05,38,1e-10
4.36766e+07,1.2482e-05,39,1e-10
4.52766e+07,1.73995e-05,40,1e-10
4.68766e+07,1.24789e-05,41,1e-10
4.84766e+07,1.32361e-05,42,1e-10
5.00766e+07,1.28587e-05,43,1e-10
5.16766e+07,1.31615e-05,44,1e-10
5.32766e+07,1.86714e-05,45,1e-10
5.48766e+07,1.71728e-05,46,1e-10
5.64766e+07,1.9059e-05,47,1e-10
5.80766e+07,1.68199e-05,48,1e-10
5.96766e+07,1.70635e-05,49,1e-10
6.12766e+07,1.70189e-05,50,1e-10
6.28766e+07,1.52194e-05,51,1e-10
6.44766e+07,1.81944e-05,52,1e-10
6.60766e+07,1.91995e-05,53,1e-10
6.76766e+07,1.74239e-05,54,1e-10
6.92766e+07,1.5758e-05,55,1e-10
7.08766e+07,1.63891e-05,56,1e-10
7.24766e+07,1.58243e-05,57,1e-10
7.40766e+07,1.79198e-05,58,1e-10
7.56766e+07,1.47043e-05,59,1e-10
7.72766e+07,1.52872e-05,60,1e-10
7.88766e+07,1.60844e-05,61,1e-10
8.04766e+07,1.43675e-05,62,1e-10
8.20766e+07,1.46436e-05,63,1e-10
8.36766e+07,1.84352e-05,64,1e-10
8.52766e+07,1.81919e-05,65,1e-10
8.68766e+07,1.57963e-05,66,1e-10
8.84766e+07,1.67355e-05,67,1e-10
9.00766e+07,1.56805e-05,68,1e-10
9.16766e+07,1.53335e-05,69,1e-10
9.32766e+07,1.76867e-05,70,1e-10
9.48766e+07,2.09797e-05,71,1e-10
9.64766e+07,1.99934e-05,72,1e-10
9.80766e+07,2.10449e-05,73,1e-10
9.96766e+07,1.66368e-05,74,1e-10
1.01277e+08,1.76418e-05,75,1e-10
1.02877e+08,1.66649e-05,76,1e-10
1.04477e+08,2.07609e-05,77,1e-10
1.06077e+08,1.99017e-05,78,1e-10
1.07677e+08,2.19048e-05,79,1e-10
1.09277e+08,1.76645e-05,80,1e-10
1.10877e+08,1.75926e-05,81,1e-10
1.12477e+08,1.97527e-05,82,1e-10
1.14077e+08,1.96796e-05,83,1e-10
1.15677e+08,2.09928e-05,84,1e-10
1.17277e+08,2.15088e-05,85,1e-10
1.18877e+08,2.02692e-05,86,1e-10
1.20477e+08,2.03799e-05,87,1e-10
1.22077e+08,2.23896e-05,88,1e-10
1.23677e+08,2.04448e-05,89,1e-10
1.25277e+08,2.16236e-05,90,1e-10
1.26877e+08,1.94117e-05,91,1e-10
1.28477e+08,2.16356e-05,92,1e-10
1.30077e+08,1.87305e-05,93,1e-10
1.31677e+08,2.0244e-05,94,1e-10
1.33277e+08,2.10791e-05,95,1e-10
1.34877e+08,1.97953e-05,96,1e-10
1.36477e+08,2.10822e-05,97,1e-10
1.38077e+08,2.03178e-05,98,1e-10
1.39677e+08,2.1808e-05,99,1e-10
1.41277e+08,2.11019e-05,100,1e-10
1.42877e+08,2.0064e-05,101,1e-10
1.44477e+08,2.37857e-05,102,1e-10
1.46077e+08,2.16501e-05,103,1e-10
1.47677e+08,2.30603e-05,104,1e-10
1.49277e+08,2.43203e-05,105,1e-10
1.50877e+08,2.18579e-05,106,1e-10
1.52477e+08,2.14509e-05,107,1e-10
1.54077e+08,2.38166e-05,108,1e-10
1.55677e+08,2.201e-05,109,1e-10
1.57277e+08,2.29096e-05,110,1e-10
1.58877e+08,2.36693e-05,111,1e-10
1.60477e+08,2.14541e-05,112,1e-10
1.62077e+08,2.43262e-05,113,1e-10
1.63677e+08,2.31606e-05,114,1e-10
1.65277e+08,2.36277e-05,115,1e-10
1.66877e+08,2.29292e-05,116,1e-10
1.68477e+08,2.35247e-05,117,1e-10
1.70077e+08,2.38356e-05,118,1e-10
1.71677e+08,1.9676e-05,119,1e-10
1.73277e+08,2.55996e-05,120,1e-10
1.74877e+08,2.55434e-05,121,1e-10
1.76477e+08,8.06743e-11,122,1e-10
1.78077e+08,2.28362e-05,123,1e-10
1.79677e+08,1.06555e-10,124,1e-10
1.81277e+08,2.46605e-05,125,1e-10
1.82877e+08,2.40035e-05,126,1e-10
1.84477e+08,1.74117e-10,127,1e-10
1.86077e+08,2.02476e-10,128,1e-10
1.87677e+08,2.6796e-05,129,1e-10
1.89277e+08,2.73934e-10,130,1e-10
1.90877e+08,2.30589e-05,131,1e-10
1.92477e+08,3.70548e-10,132,1e-10
1.94077e+08,4.19423e-10,133,1e-10
1.95677e+08,4.79062e-10,134,1e-10
1.97277e+08,5.86156e-10,135,1e-10
1.98877e+08,2.61733e-05,136,1e-10
2.00477e+08,7.95866e-10,137,1e-10
2.02077e+08,9.15641e-10,138,1e-10
2.03677e+08,1.0224e-09,139,1e-10
2.05277e+08,1.24043e-09,140,1e-10
2.06877e+08,1.40656e-09,141,1e-10
2.08477e+08,1.68355e-09,142,1e-10
2.10077e+08,1.94063e-09,143,1e-10
2.11677e+08,2.29029e-09,144,1e-10
2.13277e+08,2.55903e-09,145,1e-10
2.14877e+08,2.98963e-09,146,1e-10
2.16477e+08,3.48044e-09,147,1e-10
2.18077e+08,4.12449e-09,148,1e-10
2.19677e+08,4.64669e-09,149,1e-10
2.21277e+08,5.65138e-09,150,1e-10
4.03004e-05,1.55883e-15,10,3.16228e-11
0.00015162,1.44948e-28,11,3.16228e-11
33.9401,9.64416e-24,12,3.16228e-11
972240,1.15413e-19,13,3.16228e-11
3.67646e+06,3.95986e-19,14,3.16228e-11
5.2766e+06,5.1722e-19,15,3.16228e-11
6.8766e+06,2.25254e-16,16,3.16228e-11
8.4766e+06,8.93946e-13,17,3.16228e-11
1.00766e+07,1.80914e-10,18,3.16228e-11
1.16766e+07,9.67868e-09,19,3.16228e-11
1.32766e+07,3.32191e-07,20,3.16228e-11
1.48766e+07,2.52337e-06,21,3.16228e-11
1.64766e+07,9.64374e-06,22,3.16228e-11
1.80766e+07,1.53081e-05,23,3.16228e-11
1.96766e+07,1.64813e-05,24,3.16228e-11
2.12766e+07,1.12963e-05,25,3.16228e-11
2.28766e+07,1.79461e-05,26,3.16228e-11
2.44766e+07,1.44351e-05,27,3.16228e-11
2.60766e+07,1.11737e-05,28,3.16228e-11
2.76766e+07,1.586e-05,29,3.16228e-11
2.92766e+07,1.2212e-05,30,3.16228e-11
3.08766e+07,1.28101e-05,31,3.16228e-11
3.24766e+07,1.69285e-05,32,3.16228e-11
3.40766e+07,1.18154e-05,33,3.16228e-11
3.56766e+07,1.6523e-05,34,3.16228e-11
3.72766e+07,1.4695e-05,35,3.16228e-11
3.88766e+07,1.38017e-05,36,3.16228e-11
4.04766e+07,1.16753e-05,37,3.16228e-11
4.20766e+07,1.19445e-05,38,3.16228e-11
4.36766e+07,1.19249e-05,39,3.16228e-11
4.52766e+07,1.58554e-05,40,3.16228e-11
4.68766e+07,1.40244e-05,41,3.16228e-11
4.84766e+07,1.54012e-05,42,3.16228e-11
5.00766e+07,1.34676e-05,43,3.16228e-11
5.16766e+07,1.21294e-05,44,3.16228e-11
5.32766e+07,1.12127e-05,45,3.16228e-11
5.48766e+07,1.54206e-05,46,3.16228e-11
5.64766e+07,1.61862e-05,47,3.16228e-11
5.80766e+07,1.32573e-05,48,3.16228e-11
5.96766e+07,1.20023e-05,49,3.16228e-11
6.12766e+07,1.37949e-05,50,3.16228e-11
6.28766e+07,1.74138e-05,51,3.16228e-11
6.44766e+07,1.68287e-05,52,3.16228e-11
6.60766e+07,1.70536e-05,53,3.16228e-11
6.76766e+07,1.52042e-05,54,3.16228e-11
6.92766e+07,1.43378e-05,55,3.16228e-11
7.08766e+07,1.46558e-05,56,3.16228e-11
7.24766e+07,1.26179e-05,57,3.16228e-11
7.40766e+07,1.22278e-05,58,3.16228e-11
7.56766e+07,1.23349e-05,59,3.16228e-11
7.72766e+07,1.69527e-05,60,3.16228e-11
7.88766e+07,1.74729e-05,61,3.16228e-11
8.04766e+07,1.58078e-05,62,3.16228e-11
8.20766e+07,1.86489e-05,63,3.16228e-11
8.36766e+07,1.25145e-05,64,3.16228e-11
8.52766e+07,1.25512e-05,65,3.16228e-11
8.68766e+07,1.58821e-05,66,3.16228e-11
8.84766e+07,1.81837e-05,67,3.16228e-11
9.00766e+07,1.46933e-05,68,3.16228e-11
9.16766e+07,1.87902e-05,69,3.16228e-11
9.32766e+07,1.58437e-05,70,3.16228e-11
9.48766e+07,1.53601e-05,71,3.16228e-11
9.64766e+07,1.85711e-05,72,3.16228e-11
9.80766e+07,1.31671e-05,73,3.16228e-11
9.96766e+07,1.33499e-05,74,3.16228e-11
1.01277e+08,1.76139e-05,75,3.16228e-11
1.02877e+08,1.62033e-05,76,3.16228e-11
1.04477e+08,1.34779e-05,77,3.16228e-11
1.06077e+08,1.42401e-05,78,3.16228e-11
1.07677e+08,1.59186e-05,79,3.16228e-11
1.09277e+08,1.73224e-05,80,3.16228e-11
1.10877e+08,1.65069e-05,81,3.16228e-11
1.12477e+08,1.71197e-05,82,3.16228e-11
1.14077e+08,1.67075e-05,83,3.16228e-11
1.15677e+08,1.52422e-05,84,3.16228e-11
1.17277e+08,1.71761e-05,85,3.16228e-11
1.18877e+08,1.68342e-05,86,3.16228e-11
1.20477e+08,1.53709e-05,87,3.16228e-11
1.22077e+08,1.69396e-05,88,3.16228e-11
1.23677e+08,1.79418e-05,89,3.16228e-11
1.25277e+08,1.50346e-05,90,3.16228e-11
1.26877e+08,1.55285e-05,91,3.16228e-11
1.28477e+08,1.68192e-05,92,3.16228e-11
1.30077e+08,1.69956e-05,93,3.16228e-11
1.31677e+08,1.77458e-05,94,3.16228e-11
1.33277e+08,1.85825e-05,95,3.16228e-11
1.34877e+08,1.84544e-05,96,3.16228e-11
1.36477e+08,1.58866e-05,97,3.16228e-11
1.38077e+08,1.86417e-05,98,3.16228e-11
1.39677e+08,1.90972e-05,99,3.16228e-11
1.41277e+08,1.64104e-05,100,3.16228e-11
1.42877e+08,1.82525e-05,101,3.16228e-11
1.44477e+08,1.53476e-05,102,3.16228e-11
1.46077e+08,1.6151e-05,103,3.16228e-11
1.47677e+08,1.84879e-05,104,3.16228e-11
1.49277e+08,1.56303e-05,105,3.16228e-11
1.50877e+08,1.8871e-05,106,3.16228e-11
1.52477e+08,1.86545e-05,107,3.16228e-11
1.54077e+08,1.8364e-05,108,3.16228e-11
1.55677e+08,1.75737e-05,109,3.16228e-11
1.57277e+08,1.8617e-05,110,3.16228e-11
1.58877e+08,1.85322e-05,111,3.16228e-11
1.60477e+08,1.66887e-05,112,3.16228e-11
1.62077e+08,1.70596e-05,113,3.16228e-11
1.63677e+08,1.96159e-05,114,3.16228e-11
1.65277e+08,1.95269e-05,115,3.16228e-11
1.66877e+08,1.75728e-05,116,3.16228e-11
1.68477e+08,1.89079e-05,117,3.16228e-11
1.70077e+08,1.79914e-05,118,3.16228e-11
1.71677e+08,1.905e-05,119,3.16228e-11
1.73277e+08,1.51667e-15,120,3.16228e-11
1.74877e+08,1.68077e-05,121,3.16228e-11
1.76477e+08,1.73345e-05,122,3.16228e-11
1.78077e+08,1.82812e-15,123,3.16228e-11
1.79677e+08,1.84078e-05,124,3.16228e-11
1.81277e+08,1.94182e-05,125,3.16228e-11
1.82877e+08,2.19071e-15,126,3.16228e-11
1.84477e+08,2.22723e-15,127,3.16228e-11
1.86077e+08,2.45167e-15,128,3.16228e-11
1.87677e+08,2.41533e-15,129,3.16228e-11
1.89277e+08,2.57623e-15,130,3.16228e-11
1.90877e+08,2.68178e-15,131,3.16228e-11
1.92477e+08,3.01021e-15,132,3.16228e-11
1.94077e+08,3.01232e-15,133,3.16228e-11
1.95677e+08,3.20074e-15,134,3.16228e-11
1.97277e+08,3.50852e-15,135,3.16228e-11
1.98877e+08,3.47844e-15,136,3.16228e-11
2.00477e+08,3.67816e-15,137,3.16228e-11
2.02077e+08,3.87131e-15,138,3.16228e-11
2.03677e+08,4.15315e-15,139,3.16228e-11
2.05277e+08,4.5695e-15,140,3.16228e-11
2.06877e+08,4.5891e-15,141,3.16228e-11
2.08477e+08,4.90726e-15,142,3.16228e-11
2.10077e+08,5.23076e-15,143,3.16228e-11
2.11677e+08,5.58953e-15,144,3.16228e-11
2.13277e+08,5.72981e-15,145,3.16228e-11
2.14877e+08,6.31719e-15,146,3.16228e-11
2.16477e+08,6.47916e-15,147,3.16228e-11
2.18077e+08,6.73968e-15,148,3.16228e-11
2.19677e+08,7.27558e-15,149,3.16228e-11
2.21277e+08,7.4085e-15,150,3.16228e-11
4.03004e-05,1.55883e-15,10,1e-11
0.000147931,1.21279e-28,11,1e-11
33.8507,1.00414e-23,12,1e-11
972240,1.1519e-19,13,1e-11
3.67646e+06,3.84317e-19,14,1e-11
5.2766e+06,4.86616e-19,15,1e-11
6.8766e+06,1.78848e-16,16,1e-11
8.4766e+06,8.31171e-13,17,1e-11
1.00766e+07,1.43479e-10,18,1e-11
1.16766e+07,8.56863e-09,19,1e-11
1.32766e+07,3.23193e-07,20,1e-11
1.48766e+07,2.77013e-06,21,1e-11
1.64766e+07,1.3419e-05,22,1e-11
1.80766e+07,1.28633e-05,23,1e-11
1.96766e+07,1.15869e-05,24,1e-11
2.12766e+07,1.19442e-05,25,1e-11
2.28766e+07,1.55459e-05,26,1e-11
2.44766e+07,1.47055e-05,27,1e-11
2.60766e+07,1.19852e-05,28,1e-11
2.76766e+07,1.69045e-05,29,1e-11
2.92766e+07,1.7059e-05,30,1e-11
3.08766e+07,1.08069e-05,31,1e-11
3.24766e+07,1.62747e-05,32,1e-11
3.40766e+07,1.66152e-05,33,1e-11
3.56766e+07,1.72503e-05,34,1e-11
3.72766e+07,1.23102e-05,35,1e-11
3.88766e+07,1.47757e-05,36,1e-11
4.04766e+07,1.30775e-05,37,1e-11
4.20766e+07,1.12631e-05,38,1e-11
4.36766e+07,1.4979e-05,39,1e-11
4.52766e+07,1.69321e-05,40,1e-11
4.68766e+07,1.07305e-05,41,1e-11
4.84766e+07,1.13655e-05,42,1e-11
5.00766e+07,1.32913e-05,43,1e-11
5.16766e+07,1.19041e-05,44,1e-11
5.32766e+07,1.62242e-05,45,1e-11
5.48766e+07,1.51316e-05,46,1e-11
5.64766e+07,1.70833e-05,47,1e-11
5.80766e+07,1.42494e-05,48,1e-11
5.96766e+07,1.23528e-05,49,1e-11
6.12766e+07,1.27093e-05,50,1e-11
6.28766e+07,1.65569e-05,51,1e-11
6.44766e+07,1.4738e-05,52,1e-11
6.60766e+07,1.74771e-05,53,1e-11
6.76766e+07,1.11255e-05,54,1e-11
6.92766e+07,1.04552e-05,55,1e-11
7.08766e+07,1.21651e-05,56,1e-11
7.24766e+07,1.79035e-05,57,1e-11
7.40766e+07,1.44354e-05,58,1e-11
7.56766e+07,1.48018e-05,59,1e-11
7.72766e+07,1.50308e-05,60,1e-11
7.88766e+07,1.34081e-05,61,1e-11
8.04766e+07,1.42394e-05,62,1e-11
8.20766e+07,1.18002e-05,63,1e-11
8.36766e+07,1.20829e-05,64,1e-11
8.52766e+07,1.63305e-05,65,1e-11
8.68766e+07,1.21353e-05,66,1e-11
8.84766e+07,1.20345e-05,67,1e-11
9.00766e+07,1.50424e-05,68,1e-11
9.16766e+07,1.49328e-05,69,1e-11
9.32766e+07,1.55306e-05,70,1e-11
9.48766e+07,1.7191e-05,71,1e-11
9.64766e+07,1.47171e-05,72,1e-11
9.80766e+07,1.2887e-05,73,1e-11
9.96766e+07,1.24143e-05,74,1e-11
1.01277e+08,1.2761e-05,75,1e-11
1.02877e+08,1.79646e-05,76,1e-11
1.04477e+08,1.29491e-05,77,1e-11
1.06077e+08,1.40424e-05,78,1e-11
1.07677e+08,1.50399e-05,79,1e-11
1.09277e+08,1.32696e-05,80,1e-11
1.10877e+08,1.53297e-05,81,1e-11
1.12477e+08,1.58303e-05,82,1e-11
1.14077e+08,1.80661e-05,83,1e-11
1.15677e+08,1.81328e-05,84,1e-11
1.17277e+08,1.59926e-05,85,1e-11
1.18877e+08,1.43746e-05,86,1e-11
1.20477e+08,1.67425e-05,87,1e-11
1.22077e+08,1.49737e-05,88,1e-11
1.23677e+08,1.41997e-05,89,1e-11
1.25277e+08,1.42402e-05,90,1e-11
1.26877e+08,1.4401e-05,91,1e-11
1.28477e+08,1.60741e-05,92,1e-11
1.30077e+08,1.46783e-05,93,1e-11
1.31677e+08,1.67707e-05,94,1e-11
1.33277e+08,1.4992e-05,95,1e-11
1.34877e+08,1.7069e-05,96,1e-11
1.36477e+08,1.70311e-05,97,1e-11
1.38077e+08,1.65159e-05,98,1e-11
1.39677e+08,1.61118e-05,99,1e-11
1.41277e+08,1.82036e-05,100,1e-11
1.42877e+08,1.47929e-05,101,1e-11
1.44477e+08,1.46551e-05,102,1e-11
1.46077e+08,1.59314e-05,103,1e-11
1.47677e+08,1.66625e-05,104,1e-11
1.49277e+08,1.63203e-05,105,1e-11
1.50877e+08,1.79505e-05,106,1e-11
1.52477e+08,1.48119e-05,107,1e-11
1.54077e+08,1.55501e-05,108,1e-11
1.55677e+08,1.4895e-05,109,1e-11
1.57277e+08,1.76844e-05,110,1e-11
1.58877e+08,1.74464e-05,111,1e-11
1.60477e+08,1.53638e-05,112,1e-11
1.62077e+08,1.69338e-05,113,1e-11
1.63677e+08,1.54255e-05,114,1e-11
1.65277e+08,1.55143e-05,115,1e-11
1.66877e+08,1.52574e-05,116,1e-11
1.68477e+08,1.76401e-05,117,1e-11
1.70077e+08,1.79876e-05,118,1e-11
1.71677e+08,1.65316e-05,119,1e-11
1.73277e+08,5.34685e-17,120,1e-11
1.74877e+08,5.56812e-17,121,1e-11
1.76477e+08,1.77906e-05,122,1e-11
1.78077e+08,1.67234e-05,123,1e-11
1.79677e+08,1.7349e-05,124,1e-11
1.81277e+08,5.8633e-17,125,1e-11
1.82877e+08,1.79348e-05,126,1e-11
1.84477e+08,6.5484e-17,127,1e-11
1.86077e+08,6.84096e-17,128,1e-11
1.87677e+08,1.44797e-05,129,1e-11
1.89277e+08,6.64982e-17,130,1e-11
1.90877e+08,7.14851e-17,131,1e-11
1.92477e+08,6.86243e-17,132,1e-11
1.94077e+08,7.50431e-17,133,1e-11
1.95677e+08,7.54989e-17,134,1e-11
1.97277e+08,7.3434e-17,135,1e-11
1.98877e+08,8.08728e-17,136,1e-11
2.00477e+08,7.7857e-17,137,1e-11
2.02077e+08,8.14702e-17,138,1e-11
2.03677e+08,8.54931e-17,139,1e-11
2.05277e+08,8.16704e-17,140,1e-11
2.06877e+08,9.03749e-17,141,1e-11
2.08477e+08,9.12356e-17,142,1e-11
2.10077e+08,9.4007e-17,143,1e-11
2.11677e+08,9.07269e-17,144,1e-11
2.13277e+08,9.52671e-17,145,1e-11
2.14877e+08,9.60578e-17,146,1e-11
2.16477e+08,1.0044e-16,147,1e-11
2.18077e+08,1.0142e-16,148,1e-11
2.19677e+08,9.89004e-17,149,1e-11
2.21277e+08,1.05342e-16,150,1e-11
4.03004e-05,1.55883e-15,10,3.16228e-12
0.000147799,1.20489e-28,11,3.16228e-12
33.9751,9.49423e-24,12,3.16228e-12
972240,1.15119e-19,13,3.16228e-12
3.67646e+06,3.80699e-19,14,3.16228e-12
5.2766e+06,4.77254e-19,15,3.16228e-12
6.8766e+06,1.76357e-16,16,3.16228e-12
8.4766e+06,4.6936e-13,17,3.16228e-12
1.00766e+07,1.47854e-10,18,3.16228e-12
1.16766e+07,1.04835e-08,19,3.16228e-12
1.32766e+07,2.15391e-07,20,3.16228e-12
1.48766e+07,3.14398e-06,21,3.16228e-12
1.64766e+07,8.65175e-06,22,3.16228e-12
1.80766e+07,1.40718e-05,23,3.16228e-12
1.96766e+07,1.65559e-05,24,3.16228e-12
2.12766e+07,1.36529e-05,25,3.16228e-12
2.28766e+07,1.09077e-05,26,3.16228e-12
2.44766e+07,1.16052e-05,27,3.16228e-12
2.60766e+07,1.31433e-05,28,3.16228e-12
2.76766e+07,1.15168e-05,29,3.16228e-12
2.92766e+07,1.0554e-05,30,3.16228e-12
3.08766e+07,1.651e-05,31,3.16228e-12
3.24766e+07,1.1296e-05,32,3.16228e-12
3.40766e+07,1.41809e-05,33,3.16228e-12
3.56766e+07,1.49915e-05,34,3.16228e-12
3.72766e+07,1.52073e-05,35,3.16228e-12
3.88766e+07,1.12193e-05,36,3.16228e-12
4.04766e+07,1.66191e-05,37,3.16228e-12
4.20766e+07,1.10865e-05,38,3.16228e-12
4.36766e+07,1.58643e-05,39,3.16228e-12
4.52766e+07,1.29899e-05,40,3.16228e-12
4.68766e+07,1.61044e-05,41,3.16228e-12
4.84766e+07,1.54178e-05,42,3.16228e-12
5.00766e+07,1.10196e-05,43,3.16228e-12
5.16766e+07,1.74826e-05,44,3.16228e-12
5.32766e+07,1.14301e-05,45,3.16228e-12
5.48766e+07,1.06851e-05,46,3.16228e-12
5.64766e+07,1.54862e-05,47,3.16228e-12
5.80766e+07,1.25953e-05,48,3.16228e-12
5.96766e+07,1.75328e-05,49,3.16228e-12
6.12766e+07,1.38767e-05,50,3.16228e-12
6.28766e+07,1.15429e-05,51,3.16228e-12
6.44766e+07,1.19448e-05,52,3.16228e-12
6.60766e+07,1.55381e-05,53,3.16228e-12
6.76766e+07,1.05995e-05,54,3.16228e-12
6.92766e+07,1.70941e-05,55,3.16228e-12
7.08766e+07,1.35416e-05,56,3.16228e-12
7.24766e+07,1.10089e-05,57,3.16228e-12
7.40766e+07,1.75308e-05,58,3.16228e-12
7.56766e+07,1.65483e-05,59,3.16228e-12
7.72766e+07,1.48359e-05,60,3.16228e-12
7.88766e+07,1.12777e-05,61,3.16228e-12
8.04766e+07,1.71459e-05,62,3.16228e-12
8.20766e+07,1.16805e-05,63,3.16228e-12
8.36766e+07,1.50281e-05,64,3.16228e-12
8.52766e+07,1.74024e-05,65,3.16228e-12
8.68766e+07,1.50464e-05,66,3.16228e-12
8.84766e+07,1.67814e-05,67,3.16228e-12
9.00766e+07,1.51637e-05,68,3.16228e-12
9.16766e+07,1.21089e-05,69,3.16228e-12
9.32766e+07,1.61773e-05,70,3.16228e-12
9.48766e+07,1.24437e-05,71,3.16228e-12
9.64766e+07,1.65222e-05,72,3.16228e-12
9.80766e+07,1.35046e-05,73,3.16228e-12
9.96766e+07,1.62287e-05,74,3.16228e-12
1.01277e+08,1.74491e-05,75,3.16228e-12
1.02877e+08,1.34855e-05,76,3.16228e-12
