time,size,population,location
409.36,528.252,N0,Wall
409.36,1754.88,N1,Wall
409.36,0,AB,Wall
409.36,2.86428,R,Lumen
409.36,15.1669,N0,Lumen
409.36,1878.96,N1,Lumen
409.36,17.647,AB,Lumen
410.097,2.20034,R,Wall
410.097,527.342,N0,Wall
410.097,1755.76,N1,Wall
410.097,0,AB,Wall
410.097,2.86428,R,Lumen
410.097,15.1669,N0,Lumen
410.097,1878.96,N1,Lumen
410.097,17.647,AB,Lumen
410.837,2.20048,R,Wall
410.837,526.436,N0,Wall
410.837,1756.65,N1,Wall
410.837,0,AB,Wall
410.837,2.86428,R,Lumen
410.837,15.1669,N0,Lumen
410.837,1878.96,N1,Lumen
410.837,17.647,AB,Lumen
411.578,2.20063,R,Wall
411.578,525.533,N0,Wall
411.578,1757.53,N1,Wall
411.578,0,AB,Wall
411.578,2.86428,R,Lumen
411.578,15.1669,N0,Lumen
411.578,1878.96,N1,Lumen
411.578,17.647,AB,Lumen
412.321,2.20077,R,Wall
412.321,524.633,N0,Wall
412.321,1758.4,N1,Wall
412.321,0,AB,Wall
412.321,2.86428,R,Lumen
412.321,15.1669,N0,Lumen
412.321,1878.96,N1,Lumen
412.321,17.647,AB,Lumen
413.066,2.20092,R,Wall
413.066,523.736,N0,Wall
413.066,1759.28,N1,Wall
413.066,0,AB,Wall
413.066,2.86428,R,Lumen
413.066,15.1669,N0,Lumen
413.066,1878.96,N1,Lumen
413.066,17.647,AB,Lumen
413.812,2.20106,R,Wall
413.812,522.842,N0,Wall
413.812,1760.15,N1,Wall
413.812,0,AB,Wall
413.812,2.86428,R,Lumen
413.812,15.1669,N0,Lumen
413.812,1878.96,N1,Lumen
413.812,17.647,AB,Lumen
414.561,2.2012,R,Wall
414.561,521.951,N0,Wall
414.561,1761.01,N1,Wall
414.561,0,AB,Wall
414.561,2.86428,R,Lumen
414.561,15.1669,N0,Lumen
414.561,1878.96,N1,Lumen
414.561,17.647,AB,Lumen
415.311,2.20135,R,Wall
415.311,521.064,N0,Wall
415.311,1761.88,N1,Wall
415.311,0,AB,Wall
415.311,2.86428,R,Lumen
415.311,15.1669,N0,Lumen
415.311,1878.96,N1,Lumen
415.311,17.647,AB,Lumen
416.063,2.20149,R,Wall
416.063,520.18,N0,Wall
416.063,1762.74,N1,Wall
416.063,0,AB,Wall
416.063,2.86428,R,Lumen
416.063,15.1669,N0,Lumen
416.063,1878.96,N1,Lumen
416.063,17.647,AB,Lumen
416.817,2.20163,R,Wall
416.817,519.299,N0,Wall
416.817,1763.6,N1,Wall
416.817,0,AB,Wall
416.817,2.86428,R,Lumen
416.817,15.1669,N0,Lumen
416.817,1878.96,N1,Lumen
416.817,17.647,AB,Lumen
417.573,2.20177,R,Wall
417.573,518.421,N0,Wall
417.573,1764.45,N1,Wall
417.573,0,AB,Wall
417.573,2.86428,R,Lumen
417.573,15.1669,N0,Lumen
417.573,1878.96,N1,Lumen
417.573,17.647,AB,Lumen
418.331,2.20191,R,Wall
418.331,517.546,N0,Wall
418.331,1765.31,N1,Wall
418.331,0,AB,Wall
418.331,2.86428,R,Lumen
418.331,15.1669,N0,Lumen
418.331,1878.96,N1,Lumen
418.331,17.647,AB,Lumen
419.09,2.20205,R,Wall
419.09,516.674,N0,Wall
419.09,1766.16,N1,Wall
419.09,0,AB,Wall
419.09,2.86428,R,Lumen
419.09,15.1669,N0,Lumen
419.09,1878.96,N1,Lumen
419.09,17.647,AB,Lumen
419.852,2.20219,R,Wall
419.852,515.805,N0,Wall
419.852,1767,N1,Wall
419.852,0,AB,Wall
419.852,2.86428,R,Lumen
419.852,15.1669,N0,Lumen
419.852,1878.96,N1,Lumen
419.852,17.647,AB,Lumen
420.615,2.20233,R,Wall
420.615,514.94,N0,Wall
420.615,1767.85,N1,Wall
420.615,0,AB,Wall
420.615,2.86428,R,Lumen
420.615,15.1669,N0,Lumen
420.615,1878.96,N1,Lumen
420.615,17.647,AB,Lumen
421.38,2.20247,R,Wall
421.38,514.077,N0,Wall
421.38,1768.69,N1,Wall
421.38,0,AB,Wall
421.38,2.86428,R,Lumen
421.38,15.1669,N0,Lumen
421.38,1878.96,N1,Lumen
421.38,17.647,AB,Lumen
422.148,2.20261,R,Wall
422.148,513.218,N0,Wall
422.148,1769.52,N1,Wall
422.148,0,AB,Wall
422.148,2.86428,R,Lumen
422.148,15.1669,N0,Lumen
422.148,1878.96,N1,Lumen
422.148,17.647,AB,Lumen
422.917,2.20275,R,Wall
422.917,512.362,N0,Wall
422.917,1770.36,N1,Wall
422.917,0,AB,Wall
422.917,2.86428,R,Lumen
422.917,15.1669,N0,Lumen
422.917,1878.96,N1,Lumen
422.917,17.647,AB,Lumen
423.687,2.20289,R,Wall
423.687,511.509,N0,Wall
423.687,1771.19,N1,Wall
423.687,0,AB,Wall
423.687,2.86428,R,Lumen
423.687,15.1669,N0,Lumen
423.687,1878.96,N1,Lumen
423.687,17.647,AB,Lumen
424.46,2.20302,R,Wall
424.46,510.659,N0,Wall
424.46,1772.02,N1,Wall
424.46,0,AB,Wall
424.46,2.86428,R,Lumen
424.46,15.1669,N0,Lumen
424.46,1878.96,N1,Lumen
424.46,17.647,AB,Lumen
425.235,2.20316,R,Wall
425.235,509.812,N0,Wall
425.235,1772.84,N1,Wall
425.235,0,AB,Wall
425.235,2.86428,R,Lumen
425.235,15.1669,N0,Lumen
425.235,1878.96,N1,Lumen
425.235,17.647,AB,Lumen
426.012,2.2033,R,Wall
426.012,508.968,N0,Wall
426.012,1773.66,N1,Wall
426.012,0,AB,Wall
426.012,2.86428,R,Lumen
426.012,15.1669,N0,Lumen
426.012,1878.96,N1,Lumen
426.012,17.647,AB,Lumen
426.79,2.20343,R,Wall
426.79,508.128,N0,Wall
426.79,1774.48,N1,Wall
426.79,0,AB,Wall
426.79,2.86428,R,Lumen
426.79,15.1669,N0,Lumen
426.79,1878.96,N1,Lumen
426.79,17.647,AB,Lumen
427.571,2.20357,R,Wall
427.571,507.29,N0,Wall
427.571,1775.3,N1,Wall
427.571,0,AB,Wall
427.571,2.86428,R,Lumen
427.571,15.1669,N0,Lumen
427.571,1878.96,N1,Lumen
427.571,17.647,AB,Lumen
428.353,2.2037,R,Wall
428.353,506.455,N0,Wall
428.353,1776.11,N1,Wall
428.353,0,AB,Wall
428.353,2.86428,R,Lumen
428.353,15.1669,N0,Lumen
428.353,1878.96,N1,Lumen
428.353,17.647,AB,Lumen
429.138,2.20384,R,Wall
429.138,505.624,N0,Wall
429.138,1776.92,N1,Wall
429.138,0,AB,Wall
429.138,2.86428,R,Lumen
429.138,15.1669,N0,Lumen
429.138,1878.96,N1,Lumen
429.138,17.647,AB,Lumen
429.924,2.20397,R,Wall
429.924,504.796,N0,Wall
429.924,1777.73,N1,Wall
429.924,0,AB,Wall
429.924,2.86428,R,Lumen
429.924,15.1669,N0,Lumen
429.924,1878.96,N1,Lumen
429.924,17.647,AB,Lumen
430.713,2.2041,R,Wall
430.713,503.97,N0,Wall
430.713,1778.53,N1,Wall
430.713,0,AB,Wall
430.713,2.86428,R,Lumen
430.713,15.1669,N0,Lumen
430.713,1878.96,N1,Lumen
430.713,17.647,AB,Lumen
431.503,2.20423,R,Wall
431.503,503.148,N0,Wall
431.503,1779.33,N1,Wall
431.503,0,AB,Wall
431.503,2.86428,R,Lumen
431.503,15.1669,N0,Lumen
431.503,1878.96,N1,Lumen
431.503,17.647,AB,Lumen
432.296,2.20437,R,Wall
432.296,502.329,N0,Wall
432.296,1780.13,N1,Wall
432.296,0,AB,Wall
432.296,2.86428,R,Lumen
432.296,15.1669,N0,Lumen
432.296,1878.96,N1,Lumen
432.296,17.647,AB,Lumen
433.09,2.2045,R,Wall
433.09,501.513,N0,Wall
433.09,1780.93,N1,Wall
433.09,0,AB,Wall
433.09,2.86428,R,Lumen
433.09,15.1669,N0,Lumen
433.09,1878.96,N1,Lumen
433.09,17.647,AB,Lumen
433.886,2.20463,R,Wall
433.886,500.7,N0,Wall
433.886,1781.72,N1,Wall
433.886,0,AB,Wall
433.886,2.86428,R,Lumen
433.886,15.1669,N0,Lumen
433.886,1878.96,N1,Lumen
433.886,17.647,AB,Lumen
434.685,2.20476,R,Wall
434.685,499.89,N0,Wall
434.685,1782.51,N1,Wall
434.685,0,AB,Wall
434.685,2.86428,R,Lumen
434.685,15.1669,N0,Lumen
434.685,1878.96,N1,Lumen
434.685,17.647,AB,Lumen
435.485,2.20489,R,Wall
435.485,499.083,N0,Wall
435.485,1783.29,N1,Wall
435.485,0,AB,Wall
435.485,2.86428,R,Lumen
435.485,15.1669,N0,Lumen
435.485,1878.96,N1,Lumen
435.485,17.647,AB,Lumen
436.288,2.20502,R,Wall
436.288,498.279,N0,Wall
436.288,1784.08,N1,Wall
436.288,0,AB,Wall
436.288,2.86428,R,Lumen
436.288,15.1669,N0,Lumen
436.288,1878.96,N1,Lumen
436.288,17.647,AB,Lumen
437.092,2.20515,R,Wall
437.092,497.478,N0,Wall
437.092,1784.86,N1,Wall
437.092,0,AB,Wall
437.092,2.86428,R,Lumen
437.092,15.1669,N0,Lumen
437.092,1878.96,N1,Lumen
437.092,17.647,AB,Lumen
437.899,2.20528,R,Wall
437.899,496.681,N0,Wall
437.899,1785.63,N1,Wall
437.899,0,AB,Wall
437.899,2.86428,R,Lumen
437.899,15.1669,N0,Lumen
437.899,1878.96,N1,Lumen
437.899,17.647,AB,Lumen
438.707,2.20541,R,Wall
438.707,495.886,N0,Wall
438.707,1786.41,N1,Wall
438.707,0,AB,Wall
438.707,2.86428,R,Lumen
438.707,15.1669,N0,Lumen
438.707,1878.96,N1,Lumen
438.707,17.647,AB,Lumen
439.518,2.20554,R,Wall
439.518,495.094,N0,Wall
439.518,1787.18,N1,Wall
439.518,0,AB,Wall
439.518,2.86428,R,Lumen
439.518,15.1669,N0,Lumen
439.518,1878.96,N1,Lumen
439.518,17.647,AB,Lumen
440.331,2.20566,R,Wall
440.331,494.306,N0,Wall
440.331,1787.95,N1,Wall
440.331,0,AB,Wall
440.331,2.86428,R,Lumen
440.331,15.1669,N0,Lumen
440.331,1878.96,N1,Lumen
440.331,17.647,AB,Lumen
441.146,2.20579,R,Wall
441.146,493.52,N0,Wall
441.146,1788.71,N1,Wall
441.146,0,AB,Wall
441.146,2.86428,R,Lumen
441.146,15.1669,N0,Lumen
441.146,1878.96,N1,Lumen
441.146,17.647,AB,Lumen
441.962,2.20592,R,Wall
441.962,492.737,N0,Wall
441.962,1789.47,N1,Wall
441.962,0,AB,Wall
441.962,2.86428,R,Lumen
441.962,15.1669,N0,Lumen
441.962,1878.96,N1,Lumen
441.962,17.647,AB,Lumen
442.781,2.20604,R,Wall
442.781,491.958,N0,Wall
442.781,1790.23,N1,Wall
442.781,0,AB,Wall
442.781,2.86428,R,Lumen
442.781,15.1669,N0,Lumen
442.781,1878.96,N1,Lumen
442.781,17.647,AB,Lumen
443.603,2.20617,R,Wall
443.603,491.181,N0,Wall
443.603,1790.99,N1,Wall
443.603,0,AB,Wall
443.603,2.86428,R,Lumen
443.603,15.1669,N0,Lumen
443.603,1878.96,N1,Lumen
443.603,17.647,AB,Lumen
444.426,2.20629,R,Wall
444.426,490.407,N0,Wall
444.426,1791.74,N1,Wall
444.426,0,AB,Wall
444.426,2.86428,R,Lumen
444.426,15.1669,N0,Lumen
444.426,1878.96,N1,Lumen
444.426,17.647,AB,Lumen
445.251,2.20642,R,Wall
445.251,489.637,N0,Wall
445.251,1792.49,N1,Wall
445.251,0,AB,Wall
445.251,2.86428,R,Lumen
445.251,15.1669,N0,Lumen
445.251,1878.96,N1,Lumen
445.251,17.647,AB,Lumen
446.079,2.20654,R,Wall
446.079,488.869,N0,Wall
446.079,1793.24,N1,Wall
446.079,0,AB,Wall
446.079,2.86428,R,Lumen
446.079,15.1669,N0,Lumen
446.079,1878.96,N1,Lumen
446.079,17.647,AB,Lumen
446.908,2.20667,R,Wall
446.908,488.105,N0,Wall
446.908,1793.99,N1,Wall
446.908,0,AB,Wall
446.908,2.86428,R,Lumen
446.908,15.1669,N0,Lumen
446.908,1878.96,N1,Lumen
446.908,17.647,AB,Lumen
447.74,2.20679,R,Wall
447.74,487.343,N0,Wall
447.74,1794.73,N1,Wall
447.74,0,AB,Wall
447.74,2.86428,R,Lumen
447.74,15.1669,N0,Lumen
447.74,1878.96,N1,Lumen
447.74,17.647,AB,Lumen
448.574,2.20691,R,Wall
448.574,486.584,N0,Wall
448.574,1795.47,N1,Wall
448.574,0,AB,Wall
448.574,2.86428,R,Lumen
448.574,15.1669,N0,Lumen
448.574,1878.96,N1,Lumen
448.574,17.647,AB,Lumen
449.41,2.20703,R,Wall
449.41,485.829,N0,Wall
449.41,1796.2,N1,Wall
449.41,0,AB,Wall
449.41,2.86428,R,Lumen
449.41,15.1669,N0,Lumen
449.41,1878.96,N1,Lumen
449.41,17.647,AB,Lumen
450.248,2.20716,R,Wall
450.248,485.076,N0,Wall
450.248,1796.94,N1,Wall
450.248,0,AB,Wall
450.248,2.86428,R,Lumen
450.248,15.1669,N0,Lumen
450.248,1878.96,N1,Lumen
450.248,17.647,AB,Lumen
451.089,2.20728,R,Wall
451.089,484.326,N0,Wall
451.089,1797.67,N1,Wall
451.089,0,AB,Wall
451.089,2.86428,R,Lumen
451.089,15.1669,N0,Lumen
451.089,1878.96,N1,Lumen
451.089,17.647,AB,Lumen
451.931,2.2074,R,Wall
451.931,483.58,N0,Wall
451.931,1798.39,N1,Wall
451.931,0,AB,Wall
451.931,2.86428,R,Lumen
451.931,15.1669,N0,Lumen
451.931,1878.96,N1,Lumen
451.931,17.647,AB,Lumen
452.776,2.20752,R,Wall
452.776,482.836,N0,Wall
452.776,1799.12,N1,Wall
452.776,0,AB,Wall
452.776,2.86428,R,Lumen
452.776,15.1669,N0,Lumen
452.776,1878.96,N1,Lumen
452.776,17.647,AB,Lumen
453.623,2.20764,R,Wall
453.623,482.095,N0,Wall
453.623,1799.84,N1,Wall
453.623,0,AB,Wall
453.623,2.86428,R,Lumen
453.623,15.1669,N0,Lumen
453.623,1878.96,N1,Lumen
453.623,17.647,AB,Lumen
454.472,2.20776,R,Wall
454.472,481.357,N0,Wall
454.472,1800.56,N1,Wall
454.472,0,AB,Wall
454.472,2.86428,R,Lumen
454.472,15.1669,N0,Lumen
454.472,1878.96,N1,Lumen
454.472,17.647,AB,Lumen
455.324,2.20788,R,Wall
455.324,480.622,N0,Wall
455.324,1801.28,N1,Wall
455.324,0,AB,Wall
455.324,2.86428,R,Lumen
455.324,15.1669,N0,Lumen
455.324,1878.96,N1,Lumen
455.324,17.647,AB,Lumen
456.177,2.208,R,Wall
456.177,479.891,N0,Wall
456.177,1801.99,N1,Wall
456.177,0,AB,Wall
456.177,2.86428,R,Lumen
456.177,15.1669,N0,Lumen
456.177,1878.96,N1,Lumen
456.177,17.647,AB,Lumen
457.033,2.20811,R,Wall
457.033,479.162,N0,Wall
457.033,1802.7,N1,Wall
457.033,0,AB,Wall
457.033,2.86428,R,Lumen
457.033,15.1669,N0,Lumen
457.033,1878.96,N1,Lumen
457.033,17.647,AB,Lumen
457.892,2.20823,R,Wall
457.892,478.436,N0,Wall
457.892,1803.41,N1,Wall
457.892,0,AB,Wall
457.892,2.86428,R,Lumen
457.892,15.1669,N0,Lumen
457.892,1878.96,N1,Lumen
457.892,17.647,AB,Lumen
458.752,2.20835,R,Wall
458.752,477.713,N0,Wall
458.752,1804.11,N1,Wall
458.752,0,AB,Wall
458.752,2.86428,R,Lumen
458.752,15.1669,N0,Lumen
458.752,1878.96,N1,Lumen
458.752,17.647,AB,Lumen
459.615,2.20847,R,Wall
459.615,476.992,N0,Wall
459.615,1804.81,N1,Wall
459.615,0,AB,Wall
459.615,2.86428,R,Lumen
459.615,15.1669,N0,Lumen
459.615,1878.96,N1,Lumen
459.615,17.647,AB,Lumen
460.48,2.20858,R,Wall
460.48,476.275,N0,Wall
460.48,1805.51,N1,Wall
460.48,0,AB,Wall
460.48,2.86428,R,Lumen
460.48,15.1669,N0,Lumen
460.48,1878.96,N1,Lumen
460.48,17.647,AB,Lumen
461.347,2.2087,R,Wall
461.347,475.561,N0,Wall
461.347,1806.21,N1,Wall
461.347,0,AB,Wall
461.347,2.86428,R,Lumen
461.347,15.1669,N0,Lumen
461.347,1878.96,N1,Lumen
461.347,17.647,AB,Lumen
462.217,2.20881,R,Wall
462.217,474.85,N0,Wall
462.217,1806.9,N1,Wall
462.217,0,AB,Wall
462.217,2.86428,R,Lumen
462.217,15.1669,N0,Lumen
462.217,1878.96,N1,Lumen
462.217,17.647,AB,Lumen
463.089,2.20893,R,Wall
463.089,474.141,N0,Wall
463.089,1807.59,N1,Wall
463.089,0,AB,Wall
463.089,2.86428,R,Lumen
463.089,15.1669,N0,Lumen
463.089,1878.96,N1,Lumen
463.089,17.647,AB,Lumen
463.963,2.20904,R,Wall
463.963,473.436,N0,Wall
463.963,1808.28,N1,Wall
463.963,0,AB,Wall
463.963,2.86428,R,Lumen
463.963,15.1669,N0,Lumen
463.963,1878.96,N1,Lumen
463.963,17.647,AB,Lumen
464.839,2.20916,R,Wall
464.839,472.733,N0,Wall
464.839,1808.96,N1,Wall
464.839,0,AB,Wall
464.839,2.86428,R,Lumen
464.839,15.1669,N0,Lumen
464.839,1878.96,N1,Lumen
464.839,17.647,AB,Lumen
465.718,2.20927,R,Wall
465.718,472.033,N0,Wall
465.718,1809.64,N1,Wall
465.718,0,AB,Wall
465.718,2.86428,R,Lumen
465.718,15.1669,N0,Lumen
465.718,1878.96,N1,Lumen
465.718,17.647,AB,Lumen
466.599,2.20938,R,Wall
466.599,471.336,N0,Wall
466.599,1810.32,N1,Wall
466.599,0,AB,Wall
466.599,2.86428,R,Lumen
466.599,15.1669,N0,Lumen
466.599,1878.96,N1,Lumen
466.599,17.647,AB,Lumen
467.483,2.2095,R,Wall
467.483,470.643,N0,Wall
467.483,1811,N1,Wall
467.483,0,AB,Wall
467.483,2.86428,R,Lumen
467.483,15.1669,N0,Lumen
467.483,1878.96,N1,Lumen
467.483,17.647,AB,Lumen
468.369,2.20961,R,Wall
468.369,469.952,N0,Wall
468.369,1811.67,N1,Wall
468.369,0,AB,Wall
468.369,2.86428,R,Lumen
468.369,15.1669,N0,Lumen
468.369,1878.96,N1,Lumen
468.369,17.647,AB,Lumen
469.257,2.20972,R,Wall
469.257,469.263,N0,Wall
469.257,1812.34,N1,Wall
469.257,0,AB,Wall
469.257,2.86428,R,Lumen
469.257,15.1669,N0,Lumen
469.257,1878.96,N1,Lumen
469.257,17.647,AB,Lumen
470.148,2.20983,R,Wall
470.148,468.578,N0,Wall
470.148,1813.01,N1,Wall
470.148,0,AB,Wall
470.148,2.86428,R,Lumen
470.148,15.1669,N0,Lumen
470.148,1878.96,N1,Lumen
470.148,17.647,AB,Lumen
471.041,2.20994,R,Wall
471.041,467.896,N0,Wall
471.041,1813.67,N1,Wall
471.041,0,AB,Wall
471.041,2.86428,R,Lumen
471.041,15.1669,N0,Lumen
471.041,1878.96,N1,Lumen
471.041,17.647,AB,Lumen
471.937,2.21005,R,Wall
471.937,467.216,N0,Wall
471.937,1814.33,N1,Wall
471.937,0,AB,Wall
471.937,2.86428,R,Lumen
471.937,15.1669,N0,Lumen
471.937,1878.96,N1,Lumen
471.937,17.647,AB,Lumen
472.835,2.21016,R,Wall
472.835,466.54,N0,Wall
472.835,1814.99,N1,Wall
472.835,0,AB,Wall
472.835,2.86428,R,Lumen
472.835,15.1669,N0,Lumen
472.835,1878.96,N1,Lumen
472.835,17.647,AB,Lumen
473.735,2.21027,R,Wall
473.735,465.866,N0,Wall
473.735,1815.65,N1,Wall
473.735,0,AB,Wall
473.735,2.86428,R,Lumen
473.735,15.1669,N0,Lumen
473.735,1878.96,N1,Lumen
473.735,17.647,AB,Lumen
474.638,2.21038,R,Wall
474.638,465.195,N0,Wall
474.638,1816.3,N1,Wall
474.638,0,AB,Wall
474.638,2.86428,R,Lumen
474.638,15.1669,N0,Lumen
474.638,1878.96,N1,Lumen
474.638,17.647,AB,Lumen
475.543,2.21049,R,Wall
475.543,464.527,N0,Wall
475.543,1816.95,N1,Wall
475.543,0,AB,Wall
475.543,2.86428,R,Lumen
475.543,15.1669,N0,Lumen
475.543,1878.96,N1,Lumen
475.543,17.647,AB,Lumen
476.451,2.2106,R,Wall
476.451,463.862,N0,Wall
476.451,1817.6,N1,Wall
476.451,0,AB,Wall
476.451,2.86428,R,Lumen
476.451,15.1669,N0,Lumen
476.451,1878.96,N1,Lumen
476.451,17.647,AB,Lumen
477.361,2.21071,R,Wall
477.361,463.2,N0,Wall
477.361,1818.25,N1,Wall
477.361,0,AB,Wall
477.361,2.86428,R,Lumen
477.361,15.1669,N0,Lumen
477.361,1878.96,N1,Lumen
477.361,17.647,AB,Lumen
478.274,2.21081,R,Wall
478.274,462.54,N0,Wall
478.274,1818.89,N1,Wall
478.274,0,AB,Wall
478.274,2.86428,R,Lumen
478.274,15.1669,N0,Lumen
478.274,1878.96,N1,Lumen
478.274,17.647,AB,Lumen
479.189,2.21092,R,Wall
479.189,461.883,N0,Wall
479.189,1819.53,N1,Wall
479.189,0,AB,Wall
479.189,2.86428,R,Lumen
479.189,15.1669,N0,Lumen
479.189,1878.96,N1,Lumen
479.189,17.647,AB,Lumen
480.107,2.21103,R,Wall
480.107,461.23,N0,Wall
480.107,1820.16,N1,Wall
480.107,0,AB,Wall
480.107,2.86428,R,Lumen
480.107,15.1669,N0,Lumen
480.107,1878.96,N1,Lumen
480.107,17.647,AB,Lumen
481.027,2.21113,R,Wall
481.027,460.579,N0,Wall
481.027,1820.8,N1,Wall
481.027,0,AB,Wall
481.027,2.86428,R,Lumen
481.027,15.1669,N0,Lumen
481.027,1878.96,N1,Lumen
481.027,17.647,AB,Lumen
481.95,2.21124,R,Wall
481.95,459.931,N0,Wall
481.95,1821.43,N1,Wall
481.95,0,AB,Wall
481.95,2.86428,R,Lumen
481.95,15.1669,N0,Lumen
481.95,1878.96,N1,Lumen
481.95,17.647,AB,Lumen
482.875,2.21134,R,Wall
482.875,459.285,N0,Wall
482.875,1822.06,N1,Wall
482.875,0,AB,Wall
482.875,2.86428,R,Lumen
482.875,15.1669,N0,Lumen
482.875,1878.96,N1,Lumen
482.875,17.647,AB,Lumen
483.803,2.21145,R,Wall
483.803,458.643,N0,Wall
483.803,1822.68,N1,Wall
483.803,0,AB,Wall
483.803,2.86428,R,Lumen
483.803,15.1669,N0,Lumen
483.803,1878.96,N1,Lumen
483.803,17.647,AB,Lumen
484.734,2.21155,R,Wall
484.734,458.003,N0,Wall
484.734,1823.31,N1,Wall
484.734,0,AB,Wall
484.734,2.86428,R,Lumen
484.734,15.1669,N0,Lumen
484.734,1878.96,N1,Lumen
484.734,17.647,AB,Lumen
485.667,2.21165,R,Wall
485.667,457.366,N0,Wall
485.667,1823.93,N1,Wall
485.667,0,AB,Wall
485.667,2.86428,R,Lumen
485.667,15.1669,N0,Lumen
485.667,1878.96,N1,Lumen
485.667,17.647,AB,Lumen
486.602,2.21176,R,Wall
486.602,456.732,N0,Wall
486.602,1824.54,N1,Wall
486.602,0,AB,Wall
486.602,2.86428,R,Lumen
486.602,15.1669,N0,Lumen
486.602,1878.96,N1,Lumen
486.602,17.647,AB,Lumen
487.54,2.21186,R,Wall
487.54,456.101,N0,Wall
487.54,1825.16,N1,Wall
487.54,0,AB,Wall
487.54,2.86428,R,Lumen
487.54,15.1669,N0,Lumen
487.54,1878.96,N1,Lumen
487.54,17.647,AB,Lumen
488.481,2.21196,R,Wall
488.481,455.473,N0,Wall
488.481,1825.77,N1,Wall
488.481,0,AB,Wall
488.481,2.86428,R,Lumen
488.481,15.1669,N0,Lumen
488.481,1878.96,N1,Lumen
488.481,17.647,AB,Lumen
489.424,2.21206,R,Wall
489.424,454.847,N0,Wall
489.424,1826.38,N1,Wall
489.424,0,AB,Wall
489.424,2.86428,R,Lumen
489.424,15.1669,N0,Lumen
489.424,1878.96,N1,Lumen
489.424,17.647,AB,Lumen
490.37,2.21217,R,Wall
490.37,454.224,N0,Wall
490.37,1826.99,N1,Wall
490.37,0,AB,Wall
490.37,2.86428,R,Lumen
490.37,15.1669,N0,Lumen
490.37,1878.96,N1,Lumen
490.37,17.647,AB,Lumen
491.319,2.21227,R,Wall
491.319,453.604,N0,Wall
491.319,1827.59,N1,Wall
491.319,0,AB,Wall
491.319,2.86428,R,Lumen
491.319,15.1669,N0,Lumen
491.319,1878.96,N1,Lumen
491.319,17.647,AB,Lumen
492.27,2.21237,R,Wall
492.27,452.987,N0,Wall
492.27,1828.19,N1,Wall
492.27,0,AB,Wall
492.27,2.86428,R,Lumen
492.27,15.1669,N0,Lumen
492.27,1878.96,N1,Lumen
492.27,17.647,AB,Lumen
493.224,2.21247,R,Wall
493.224,452.372,N0,Wall
493.224,1828.79,N1,Wall
493.224,0,AB,Wall
493.224,2.86428,R,Lumen
493.224,15.1669,N0,Lumen
493.224,1878.96,N1,Lumen
493.224,17.647,AB,Lumen
494.181,2.21257,R,Wall
494.181,451.76,N0,Wall
494.181,1829.39,N1,Wall
494.181,0,AB,Wall
494.181,2.86428,R,Lumen
494.181,15.1669,N0,Lumen
494.181,1878.96,N1,Lumen
494.181,17.647,AB,Lumen
495.14,2.21267,R,Wall
495.14,451.151,N0,Wall
495.14,1829.98,N1,Wall
495.14,0,AB,Wall
495.14,2.86428,R,Lumen
495.14,15.1669,N0,Lumen
495.14,1878.96,N1,Lumen
495.14,17.647,AB,Lumen
496.102,2.21276,R,Wall
496.102,450.545,N0,Wall
496.102,1830.57,N1,Wall
496.102,0,AB,Wall
496.102,2.86428,R,Lumen
496.102,15.1669,N0,Lumen
496.102,1878.96,N1,Lumen
496.102,17.647,AB,Lumen
497.067,2.21286,R,Wall
497.067,449.942,N0,Wall
497.067,1831.16,N1,Wall
497.067,0,AB,Wall
497.067,2.86428,R,Lumen
497.067,15.1669,N0,Lumen
497.067,1878.96,N1,Lumen
497.067,17.647,AB,Lumen
498.034,2.21296,R,Wall
498.034,449.341,N0,Wall
498.034,1831.74,N1,Wall
498.034,0,AB,Wall
498.034,2.86428,R,Lumen
498.034,15.1669,N0,Lumen
498.034,1878.96,N1,Lumen
498.034,17.647,AB,Lumen
499.005,2.21306,R,Wall
499.005,448.743,N0,Wall
499.005,1832.33,N1,Wall
499.005,0,AB,Wall
499.005,2.86428,R,Lumen
499.005,15.1669,N0,Lumen
499.005,1878.96,N1,Lumen
499.005,17.647,AB,Lumen
499.978,2.21315,R,Wall
499.978,448.148,N0,Wall
499.978,1832.91,N1,Wall
499.978,0,AB,Wall
499.978,2.86428,R,Lumen
499.978,15.1669,N0,Lumen
499.978,1878.96,N1,Lumen
499.978,17.647,AB,Lumen
500.953,2.21325,R,Wall
500.953,447.555,N0,Wall
500.953,1833.48,N1,Wall
500.953,0,AB,Wall
500.953,2.86428,R,Lumen
500.953,15.1669,N0,Lumen
500.953,1878.96,N1,Lumen
500.953,17.647,AB,Lumen
501.932,2.21335,R,Wall
501.932,446.965,N0,Wall
501.932,1834.06,N1,Wall
501.932,0,AB,Wall
501.932,2.86428,R,Lumen
501.932,15.1669,N0,Lumen
501.932,1878.96,N1,Lumen
501.932,17.647,AB,Lumen
502.913,2.21344,R,Wall
502.913,446.378,N0,Wall
502.913,1834.63,N1,Wall
502.913,0,AB,Wall
502.913,2.86428,R,Lumen
502.913,15.1669,N0,Lumen
502.913,1878.96,N1,Lumen
502.913,17.647,AB,Lumen
503.897,2.21354,R,Wall
503.897,445.794,N0,Wall
503.897,1835.2,N1,Wall
503.897,0,AB,Wall
503.897,2.86428,R,Lumen
503.897,15.1669,N0,Lumen
503.897,1878.96,N1,Lumen
503.897,17.647,AB,Lumen
