t,popsize,population,resource input
45.5007,3.28918,N1,16
45.5503,5.01695e+06,N0,16
45.5503,3.33208,N1,16
45.6001,5.0957e+06,N0,16
45.6001,3.37559,N1,16
45.6501,5.17581e+06,N0,16
45.6501,3.41975,N1,16
45.7003,5.25733e+06,N0,16
45.7003,3.46457,N1,16
45.7506,5.34033e+06,N0,16
45.7506,3.5101,N1,16
45.8004,5.4236e+06,N0,16
45.8004,3.55567,N1,16
45.8505,5.50844e+06,N0,16
45.8505,3.60198,N1,16
45.9001,5.59359e+06,N0,16
45.9001,3.64835,N1,16
45.9507,5.68177e+06,N0,16
45.9507,3.69626,N1,16
46.0002,5.76903e+06,N0,16
46.0002,3.74355,N1,16
46.0507,5.8595e+06,N0,16
46.0507,3.79248,N1,16
46.1002,5.9491e+06,N0,16
46.1002,3.84081,N1,16
46.15,6.04069e+06,N0,16
46.15,3.89011,N1,16
46.2004,6.13441e+06,N0,16
46.2004,3.94043,N1,16
46.2505,6.2289e+06,N0,16
46.2505,3.99105,N1,16
46.3004,6.32421e+06,N0,16
46.3004,4.04199,N1,16
46.3501,6.42044e+06,N0,16
46.3501,4.0933,N1,16
46.4006,6.51936e+06,N0,16
46.4006,4.14593,N1,16
46.4502,6.6178e+06,N0,16
46.4502,4.19819,N1,16
46.5007,6.71934e+06,N0,16
46.5007,4.25196,N1,16
46.5504,6.82068e+06,N0,16
46.5504,4.30551,N1,16
46.6004,6.92381e+06,N0,16
46.6004,4.35989,N1,16
46.6509,7.02909e+06,N0,16
46.6509,4.41526,N1,16
46.7009,7.13489e+06,N0,16
46.7009,4.4708,N1,16
46.7508,7.24155e+06,N0,16
46.7508,4.52666,N1,16
46.8007,7.34958e+06,N0,16
46.8007,4.58311,N1,16
46.851,7.45975e+06,N0,16
46.851,4.64055,N1,16
46.901,7.57071e+06,N0,16
46.901,4.69828,N1,16
46.9502,7.68108e+06,N0,16
46.9502,4.75558,N1,16
47.0011,7.7966e+06,N0,16
47.0011,4.81543,N1,16
47.0505,7.91012e+06,N0,16
47.0505,4.87411,N1,16
47.1025,8.03094e+06,N0,16
47.1025,4.93643,N1,16
47.1502,8.14302e+06,N0,16
47.1502,4.99412,N1,16
47.2002,8.26172e+06,N0,16
47.2002,5.05509,N1,16
47.2503,8.38207e+06,N0,16
47.2503,5.11678,N1,16
47.3008,8.50461e+06,N0,16
47.3008,5.17946,N1,16
47.3502,8.62586e+06,N0,16
47.3502,5.24136,N1,16
47.4002,8.74969e+06,N0,16
47.4002,5.30444,N1,16
47.4508,8.87658e+06,N0,16
47.4508,5.36895,N1,16
47.5006,9.00249e+06,N0,16
47.5006,5.43283,N1,16
47.5505,9.13014e+06,N0,16
47.5505,5.49746,N1,16
47.6007,9.25975e+06,N0,16
47.6007,5.56296,N1,16
47.6504,9.38953e+06,N0,16
47.6504,5.62841,N1,16
47.7006,9.52167e+06,N0,16
47.7006,5.69491,N1,16
47.7505,9.65434e+06,N0,16
47.7505,5.76156,N1,16
47.8002,9.78773e+06,N0,16
47.8002,5.82844,N1,16
47.8505,9.92376e+06,N0,16
47.8505,5.8965,N1,16
47.9006,1.00607e+07,N0,16
47.9006,5.96488,N1,16
47.95,1.01968e+07,N0,16
47.95,6.03274,N1,16
48,1.03358e+07,N0,16
48,6.10187,N1,16
48.0506,1.04775e+07,N0,16
48.0506,6.17225,N1,16
48.1005,1.06186e+07,N0,16
48.1005,6.24221,N1,16
48.1505,1.07609e+07,N0,16
48.1505,6.31263,N1,16
48.2006,1.09045e+07,N0,16
48.2006,6.3835,N1,16
48.2501,1.10476e+07,N0,16
48.2501,6.45408,N1,16
48.3002,1.11936e+07,N0,16
48.3002,6.52591,N1,16
48.3505,1.13408e+07,N0,16
48.3505,6.59823,N1,16
48.4002,1.14878e+07,N0,16
48.4002,6.67029,N1,16
48.4502,1.1636e+07,N0,16
48.4502,6.74284,N1,16
48.5002,1.17856e+07,N0,16
48.5002,6.8159,N1,16
48.5503,1.19363e+07,N0,16
48.5503,6.88944,N1,16
48.6001,1.20869e+07,N0,16
48.6001,6.96276,N1,16
48.6501,1.22388e+07,N0,16
48.6501,7.03658,N1,16
48.7002,1.23919e+07,N0,16
48.7002,7.11088,N1,16
48.7501,1.25449e+07,N0,16
48.7501,7.18498,N1,16
48.8001,1.26991e+07,N0,16
48.8001,7.25957,N1,16
48.8503,1.28545e+07,N0,16
48.8503,7.33462,N1,16
48.9003,1.30098e+07,N0,16
48.9003,7.40947,N1,16
48.95,1.31649e+07,N0,16
48.95,7.48413,N1,16
49,1.33213e+07,N0,16
49,7.55926,N1,16
49.0502,1.34788e+07,N0,16
49.0502,7.63483,N1,16
49.1003,1.36362e+07,N0,16
49.1003,7.7102,N1,16
49.1502,1.37934e+07,N0,16
49.1502,7.78539,N1,16
49.2004,1.39517e+07,N0,16
49.2004,7.861,N1,16
49.2501,1.41087e+07,N0,16
49.2501,7.9358,N1,16
49.3,1.42667e+07,N0,16
49.3,8.01103,N1,16
49.3504,1.44258e+07,N0,16
49.3504,8.08667,N1,16
49.4002,1.45836e+07,N0,16
49.4002,8.16151,N1,16
49.4501,1.47411e+07,N0,16
49.4501,8.23617,N1,16
49.5003,1.48997e+07,N0,16
49.5003,8.31123,N1,16
49.5502,1.5057e+07,N0,16
49.5502,8.38552,N1,16
49.6001,1.52141e+07,N0,16
49.6001,8.45962,N1,16
49.6501,1.5371e+07,N0,16
49.6501,8.53355,N1,16
49.7002,1.55278e+07,N0,16
49.7002,8.6073,N1,16
49.75,1.56832e+07,N0,16
49.75,8.68032,N1,16
49.8,1.58386e+07,N0,16
49.8,8.75318,N1,16
49.8502,1.59938e+07,N0,16
49.8502,8.82587,N1,16
49.9002,1.61477e+07,N0,16
49.9002,8.89787,N1,16
49.9501,1.63005e+07,N0,16
49.9501,8.96919,N1,16
50.0003,1.64531e+07,N0,16
50.0003,9.04038,N1,16
50.0501,1.66034e+07,N0,16
50.0501,9.1104,N1,16
50.1003,1.67538e+07,N0,16
50.1003,9.18032,N1,16
50.1501,1.69019e+07,N0,16
50.1501,9.24912,N1,16
50.2004,1.70501e+07,N0,16
50.2004,9.31785,N1,16
50.25,1.71952e+07,N0,16
50.25,9.38501,N1,16
50.3003,1.73404e+07,N0,16
50.3003,9.45215,N1,16
50.3504,1.74836e+07,N0,16
50.3504,9.51829,N1,16
50.4004,1.7625e+07,N0,16
50.4004,9.58348,N1,16
50.4504,1.77645e+07,N0,16
50.4504,9.64776,N1,16
50.5004,1.79024e+07,N0,16
50.5004,9.71116,N1,16
50.5501,1.80377e+07,N0,16
50.5501,9.77326,N1,16
50.6,1.81714e+07,N0,16
50.6,9.83459,N1,16
50.6501,1.83039e+07,N0,16
50.6501,9.89522,N1,16
50.7002,1.8434e+07,N0,16
50.7002,9.95473,N1,16
50.7503,1.85621e+07,N0,16
50.7503,10.0132,N1,16
50.8001,1.86872e+07,N0,16
50.8001,10.0702,N1,16
50.8502,1.88106e+07,N0,16
50.8502,10.1263,N1,16
50.9001,1.89314e+07,N0,16
50.9001,10.1812,N1,16
50.9501,1.90499e+07,N0,16
50.9501,10.235,N1,16
51.0002,1.91665e+07,N0,16
51.0002,10.2878,N1,16
51.0503,1.92803e+07,N0,16
51.0503,10.3393,N1,16
51.1004,1.93919e+07,N0,16
51.1004,10.3896,N1,16
51.1504,1.95006e+07,N0,16
51.1504,10.4386,N1,16
51.2001,1.9606e+07,N0,16
51.2001,10.486,N1,16
51.2504,1.97101e+07,N0,16
51.2504,10.5327,N1,16
51.3003,1.98107e+07,N0,16
51.3003,10.5778,N1,16
51.3502,1.99088e+07,N0,16
51.3502,10.6217,N1,16
51.4006,2.00051e+07,N0,16
51.4006,10.6647,N1,16
51.4512,2.00991e+07,N0,16
51.4512,10.7066,N1,16
51.5002,2.01877e+07,N0,16
51.5002,10.7459,N1,16
51.5502,2.02753e+07,N0,16
51.5502,10.7848,N1,16
51.6004,2.03606e+07,N0,16
51.6004,10.8225,N1,16
51.6503,2.04428e+07,N0,16
51.6503,10.8588,N1,16
51.7002,2.05225e+07,N0,16
51.7002,10.8939,N1,16
51.7501,2.05995e+07,N0,16
51.7501,10.9277,N1,16
51.8004,2.06746e+07,N0,16
51.8004,10.9606,N1,16
51.8503,2.07465e+07,N0,16
51.8503,10.992,N1,16
51.9001,2.08158e+07,N0,16
51.9001,11.0222,N1,16
51.9504,2.08834e+07,N0,16
51.9504,11.0515,N1,16
52.0001,2.09477e+07,N0,16
52.0001,11.0793,N1,16
52.0501,2.10101e+07,N0,16
52.0501,11.1062,N1,16
52.1002,2.10702e+07,N0,16
52.1002,11.132,N1,16
52.1504,2.11281e+07,N0,16
52.1504,11.1569,N1,16
52.2,2.11832e+07,N0,16
52.2,11.1803,N1,16
52.25,2.12365e+07,N0,16
52.25,11.203,N1,16
52.3,2.12877e+07,N0,16
52.3,11.2246,N1,16
52.3501,2.13368e+07,N0,16
52.3501,11.2453,N1,16
52.4004,2.13841e+07,N0,16
52.4004,11.2651,N1,16
52.45,2.14289e+07,N0,16
52.45,11.2838,N1,16
52.5004,2.14724e+07,N0,16
52.5004,11.3018,N1,16
52.5502,2.15136e+07,N0,16
52.5502,11.3188,N1,16
52.6001,2.15531e+07,N0,16
52.6001,11.3349,N1,16
52.65,2.15908e+07,N0,16
52.65,11.3503,N1,16
52.7,2.1627e+07,N0,16
52.7,11.3649,N1,16
52.7501,2.16616e+07,N0,16
52.7501,11.3787,N1,16
52.8,2.16945e+07,N0,16
52.8,11.3918,N1,16
52.8501,2.1726e+07,N0,16
52.8501,11.4043,N1,16
52.9001,2.17559e+07,N0,16
52.9001,11.416,N1,16
52.9503,2.17847e+07,N0,16
52.9503,11.4272,N1,16
53,2.18118e+07,N0,16
53,11.4376,N1,16
53.0501,2.18378e+07,N0,16
53.0501,11.4474,N1,16
53.1001,2.18625e+07,N0,16
53.1001,11.4567,N1,16
53.1501,2.18861e+07,N0,16
53.1501,11.4655,N1,16
53.2001,2.19085e+07,N0,16
53.2001,11.4737,N1,16
53.2501,2.19298e+07,N0,16
53.2501,11.4814,N1,16
53.3002,2.19502e+07,N0,16
53.3002,11.4886,N1,16
53.3503,2.19695e+07,N0,16
53.3503,11.4954,N1,16
53.4,2.19877e+07,N0,16
53.4,11.5017,N1,16
53.4503,2.20053e+07,N0,16
53.4503,11.5076,N1,16
53.5002,2.20218e+07,N0,16
53.5002,11.5131,N1,16
53.5503,2.20375e+07,N0,16
53.5503,11.5182,N1,16
53.6005,2.20525e+07,N0,16
53.6005,11.523,N1,16
53.6503,2.20666e+07,N0,16
53.6503,11.5274,N1,16
53.7003,2.20801e+07,N0,16
53.7003,11.5314,N1,16
53.7504,2.20929e+07,N0,16
53.7504,11.5352,N1,16
53.8002,2.21049e+07,N0,16
53.8002,11.5386,N1,16
53.8502,2.21164e+07,N0,16
53.8502,11.5418,N1,16
53.9004,2.21273e+07,N0,16
53.9004,11.5447,N1,16
53.9501,2.21376e+07,N0,16
53.9501,11.5473,N1,16
54.0001,2.21474e+07,N0,16
54.0001,11.5496,N1,16
54.0503,2.21567e+07,N0,16
54.0503,11.5518,N1,16
54.1001,2.21655e+07,N0,16
54.1001,11.5537,N1,16
54.1501,2.21738e+07,N0,16
54.1501,11.5554,N1,16
54.2003,2.21818e+07,N0,16
54.2003,11.5569,N1,16
54.2501,2.21892e+07,N0,16
54.2501,11.5582,N1,16
54.3001,2.21963e+07,N0,16
54.3001,11.5593,N1,16
54.3503,2.22031e+07,N0,16
54.3503,11.5603,N1,16
54.4001,2.22094e+07,N0,16
54.4001,11.561,N1,16
54.45,2.22154e+07,N0,16
54.45,11.5617,N1,16
54.5001,2.22212e+07,N0,16
54.5001,11.5622,N1,16
54.5504,2.22266e+07,N0,16
54.5504,11.5625,N1,16
54.6003,2.22317e+07,N0,16
54.6003,11.5627,N1,16
54.6503,2.22365e+07,N0,16
54.6503,11.5628,N1,16
54.7004,2.22411e+07,N0,16
54.7004,11.5628,N1,16
54.75,2.22454e+07,N0,16
54.75,11.5626,N1,16
54.8005,2.22496e+07,N0,16
54.8005,11.5624,N1,16
54.8504,2.22535e+07,N0,16
54.8504,11.562,N1,16
54.9004,2.22571e+07,N0,16
54.9004,11.5616,N1,16
54.9506,2.22606e+07,N0,16
54.9506,11.5611,N1,16
55.0001,2.22639e+07,N0,16
55.0001,11.5605,N1,16
55.0505,2.2267e+07,N0,16
55.0505,11.5597,N1,16
55.1002,2.227e+07,N0,16
55.1002,11.559,N1,16
55.1508,2.22728e+07,N0,16
55.1508,11.5581,N1,16
55.2007,2.22754e+07,N0,16
55.2007,11.5572,N1,16
55.2506,2.22779e+07,N0,16
55.2506,11.5562,N1,16
55.3006,2.22803e+07,N0,16
55.3006,11.5552,N1,16
55.3506,2.22825e+07,N0,16
55.3506,11.554,N1,16
55.4006,2.22846e+07,N0,16
55.4006,11.5529,N1,16
55.4506,2.22866e+07,N0,16
55.4506,11.5517,N1,16
55.5007,2.22885e+07,N0,16
55.5007,11.5504,N1,16
55.5507,2.22903e+07,N0,16
55.5507,11.5491,N1,16
55.6007,2.2292e+07,N0,16
55.6007,11.5477,N1,16
55.6506,2.22936e+07,N0,16
55.6506,11.5463,N1,16
55.7005,2.22951e+07,N0,16
55.7005,11.5449,N1,16
55.7503,2.22965e+07,N0,16
55.7503,11.5435,N1,16
55.8,2.22978e+07,N0,16
55.8,11.542,N1,16
55.8506,2.22991e+07,N0,16
55.8506,11.5404,N1,16
55.9001,2.23003e+07,N0,16
55.9001,11.5388,N1,16
55.9504,2.23015e+07,N0,16
55.9504,11.5372,N1,16
56.0006,2.23026e+07,N0,16
56.0006,11.5356,N1,16
56.0506,2.23036e+07,N0,16
56.0506,11.5339,N1,16
56.1004,2.23046e+07,N0,16
56.1004,11.5323,N1,16
56.1512,2.23055e+07,N0,16
56.1512,11.5305,N1,16
56.2005,2.23063e+07,N0,16
56.2005,11.5288,N1,16
56.2507,2.23072e+07,N0,16
56.2507,11.5271,N1,16
56.3007,2.23079e+07,N0,16
56.3007,11.5253,N1,16
56.3503,2.23087e+07,N0,16
56.3503,11.5235,N1,16
56.4009,2.23094e+07,N0,16
56.4009,11.5217,N1,16
56.4511,2.231e+07,N0,16
56.4511,11.5199,N1,16
56.501,2.23106e+07,N0,16
56.501,11.518,N1,16
56.5505,2.23112e+07,N0,16
56.5505,11.5162,N1,16
56.6008,2.23118e+07,N0,16
56.6008,11.5143,N1,16
56.6508,2.23123e+07,N0,16
56.6508,11.5124,N1,16
56.7002,2.23128e+07,N0,16
56.7002,11.5106,N1,16
56.7506,2.23132e+07,N0,16
56.7506,11.5087,N1,16
56.8005,2.23137e+07,N0,16
56.8005,11.5067,N1,16
56.8512,2.23141e+07,N0,16
56.8512,11.5048,N1,16
56.9015,2.23145e+07,N0,16
56.9015,11.5028,N1,16
56.9511,2.23149e+07,N0,16
56.9511,11.5009,N1,16
57.0001,2.23152e+07,N0,16
57.0001,11.499,N1,16
57.0516,2.23155e+07,N0,16
57.0516,11.497,N1,16
57.1008,2.23159e+07,N0,16
57.1008,11.495,N1,16
57.1509,2.23162e+07,N0,16
57.1509,11.493,N1,16
57.2003,2.23164e+07,N0,16
57.2003,11.4911,N1,16
57.2505,2.23167e+07,N0,16
57.2505,11.4891,N1,16
57.3018,2.2317e+07,N0,16
57.3018,11.487,N1,16
57.3504,2.23172e+07,N0,16
57.3504,11.4851,N1,16
57.4017,2.23174e+07,N0,16
57.4017,11.483,N1,16
57.4503,2.23176e+07,N0,16
57.4503,11.4811,N1,16
57.5017,2.23178e+07,N0,16
57.5017,11.479,N1,16
57.5502,2.2318e+07,N0,16
57.5502,11.477,N1,16
57.6016,2.23182e+07,N0,16
57.6016,11.4749,N1,16
57.6519,2.23184e+07,N0,16
57.6519,11.4729,N1,16
57.7012,2.23185e+07,N0,16
57.7012,11.4709,N1,16
57.7513,2.23187e+07,N0,16
57.7513,11.4688,N1,16
57.8003,2.23188e+07,N0,16
57.8003,11.4668,N1,16
57.8502,2.2319e+07,N0,16
57.8502,11.4648,N1,16
57.901,2.23191e+07,N0,16
57.901,11.4627,N1,16
57.9506,2.23192e+07,N0,16
57.9506,11.4607,N1,16
58.0011,2.23193e+07,N0,16
58.0011,11.4586,N1,16
58.0502,2.23194e+07,N0,16
58.0502,11.4566,N1,16
58.1002,2.23195e+07,N0,16
58.1002,11.4545,N1,16
58.1511,2.23196e+07,N0,16
58.1511,11.4524,N1,16
58.2006,2.23197e+07,N0,16
58.2006,11.4504,N1,16
58.251,2.23198e+07,N0,16
58.251,11.4483,N1,16
58.3024,2.23199e+07,N0,16
58.3024,11.4461,N1,16
58.3521,2.232e+07,N0,16
58.3521,11.4441,N1,16
58.4001,2.232e+07,N0,16
58.4001,11.4421,N1,16
58.4517,2.23201e+07,N0,16
58.4517,11.44,N1,16
58.5015,2.23202e+07,N0,16
58.5015,11.4379,N1,16
58.5522,2.23202e+07,N0,16
58.5522,11.4358,N1,16
58.6011,2.23203e+07,N0,16
58.6011,11.4338,N1,16
58.6509,2.23203e+07,N0,16
58.6509,11.4317,N1,16
58.7016,2.23204e+07,N0,16
58.7016,11.4296,N1,16
58.7502,2.23204e+07,N0,16
58.7502,11.4276,N1,16
58.8028,2.23205e+07,N0,16
58.8028,11.4254,N1,16
58.8501,2.23205e+07,N0,16
58.8501,11.4234,N1,16
58.9016,2.23206e+07,N0,16
58.9016,11.4213,N1,16
58.9507,2.23206e+07,N0,16
58.9507,11.4192,N1,16
59.0008,2.23207e+07,N0,16
59.0008,11.4171,N1,16
59.0518,2.23207e+07,N0,16
59.0518,11.415,N1,16
59.1003,2.23207e+07,N0,16
59.1003,11.413,N1,16
59.1532,2.23208e+07,N0,16
59.1532,11.4108,N1,16
59.2036,2.23208e+07,N0,16
59.2036,11.4087,N1,16
59.2513,2.23208e+07,N0,16
59.2513,11.4067,N1,16
59.3036,2.23208e+07,N0,16
59.3036,11.4045,N1,16
59.3531,2.23209e+07,N0,16
59.3531,11.4024,N1,16
59.4035,2.23209e+07,N0,16
59.4035,11.4003,N1,16
59.451,2.23209e+07,N0,16
59.451,11.3983,N1,16
59.5033,2.23209e+07,N0,16
59.5033,11.3962,N1,16
59.5526,2.2321e+07,N0,16
59.5526,11.3941,N1,16
59.6027,2.2321e+07,N0,16
59.6027,11.392,N1,16
59.6539,2.2321e+07,N0,16
59.6539,11.3899,N1,16
59.7016,2.2321e+07,N0,16
59.7016,11.3879,N1,16
59.7502,2.2321e+07,N0,16
59.7502,11.3859,N1,16
59.8043,2.2321e+07,N0,16
59.8043,11.3836,N1,16
59.8502,2.23211e+07,N0,16
59.8502,11.3817,N1,16
59.9016,2.23211e+07,N0,16
59.9016,11.3795,N1,16
59.9541,2.23211e+07,N0,16
59.9541,11.3773,N1,16
60.0026,2.23211e+07,N0,16
60.0026,11.3753,N1,16
60.0521,2.23211e+07,N0,16
60.0521,11.3732,N1,16
60.1025,2.23211e+07,N0,16
60.1025,11.3711,N1,16
60.1539,2.23211e+07,N0,16
60.1539,11.369,N1,16
60.201,2.23211e+07,N0,16
60.201,11.367,N1,16
60.2544,2.23211e+07,N0,16
60.2544,11.3648,N1,16
60.3033,2.23212e+07,N0,16
60.3033,11.3628,N1,16
60.3532,2.23212e+07,N0,16
60.3532,11.3607,N1,16
60.404,2.23212e+07,N0,16
60.404,11.3586,N1,16
60.4557,2.23212e+07,N0,16
60.4557,11.3564,N1,16
60.5026,2.23212e+07,N0,16
60.5026,11.3545,N1,16
60.5504,2.23212e+07,N0,16
60.5504,11.3525,N1,16
60.6051,2.23212e+07,N0,16
60.6051,11.3502,N1,16
60.6547,2.23212e+07,N0,16
60.6547,11.3481,N1,16
60.7053,2.23212e+07,N0,16
60.7053,11.346,N1,16
60.7503,2.23212e+07,N0,16
60.7503,11.3441,N1,16
60.8027,2.23212e+07,N0,16
60.8027,11.3419,N1,16
60.8562,2.23212e+07,N0,16
60.8562,11.3397,N1,16
60.9038,2.23212e+07,N0,16
60.9038,11.3377,N1,16
60.9524,2.23212e+07,N0,16
60.9524,11.3357,N1,16
61.0018,2.23212e+07,N0,16
61.0018,11.3336,N1,16
61.0522,2.23212e+07,N0,16
61.0522,11.3315,N1,16
61.1035,2.23212e+07,N0,16
61.1035,11.3294,N1,16
61.1559,2.23212e+07,N0,16
61.1559,11.3272,N1,16
61.2016,2.23212e+07,N0,16
61.2016,11.3253,N1,16
61.2559,2.23212e+07,N0,16
61.2559,11.3231,N1,16
61.3034,2.23213e+07,N0,16
61.3034,11.3211,N1,16
61.3517,2.23213e+07,N0,16
61.3517,11.3191,N1,16
61.4009,2.23213e+07,N0,16
61.4009,11.317,N1,16
61.4511,2.23213e+07,N0,16
61.4511,11.3149,N1,16
61.5022,2.23213e+07,N0,16
61.5022,11.3128,N1,16
61.5542,2.23213e+07,N0,16
61.5542,11.3106,N1,16
61.6074,2.23213e+07,N0,16
61.6074,11.3084,N1,16
61.6525,2.23213e+07,N0,16
61.6525,11.3066,N1,16
61.7076,2.23213e+07,N0,16
61.7076,11.3043,N1,16
61.7545,2.23213e+07,N0,16
61.7545,11.3023,N1,16
61.8021,2.23213e+07,N0,16
61.8021,11.3003,N1,16
61.8507,2.23213e+07,N0,16
61.8507,11.2983,N1,16
61.9001,2.23213e+07,N0,16
61.9001,11.2963,N1,16
61.9505,2.23213e+07,N0,16
61.9505,11.2942,N1,16
62.0018,2.23213e+07,N0,16
62.0018,11.292,N1,16
62.0542,2.23213e+07,N0,16
62.0542,11.2899,N1,16
62.1076,2.23213e+07,N0,16
62.1076,11.2877,N1,16
62.1511,2.23213e+07,N0,16
62.1511,11.2858,N1,16
62.2065,2.23213e+07,N0,16
62.2065,11.2836,N1,16
62.2516,2.23213e+07,N0,16
62.2516,11.2817,N1,16
62.3091,2.23213e+07,N0,16
62.3091,11.2793,N1,16
62.3561,2.23213e+07,N0,16
62.3561,11.2773,N1,16
62.4039,2.23213e+07,N0,16
62.4039,11.2754,N1,16
62.4525,2.23213e+07,N0,16
62.4525,11.2733,N1,16
62.5021,2.23213e+07,N0,16
62.5021,11.2713,N1,16
62.5525,2.23213e+07,N0,16
62.5525,11.2692,N1,16
62.604,2.23213e+07,N0,16
62.604,11.2671,N1,16
62.6565,2.23213e+07,N0,16
62.6565,11.2649,N1,16
62.71,2.23213e+07,N0,16
62.71,11.2627,N1,16
62.7508,2.23213e+07,N0,16
62.7508,11.261,N1,16
62.8063,2.23213e+07,N0,16
62.8063,11.2587,N1,16
62.8629,2.23213e+07,N0,16
62.8629,11.2563,N1,16
62.9062,2.23213e+07,N0,16
62.9062,11.2545,N1,16
62.9502,2.23213e+07,N0,16
62.9502,11.2527,N1,16
63.01,2.23213e+07,N0,16
63.01,11.2502,N1,16
63.0558,2.23213e+07,N0,16
63.0558,11.2484,N1,16
63.1023,2.23213e+07,N0,16
63.1023,11.2464,N1,16
63.1657,2.23213e+07,N0,16
63.1657,11.2438,N1,16
63.2142,2.23213e+07,N0,16
63.2142,11.2418,N1,16
63.2636,2.23213e+07,N0,16
63.2636,11.2398,N1,16
63.3139,2.23213e+07,N0,16
63.3139,11.2377,N1,16
63.3653,2.23213e+07,N0,16
63.3653,11.2356,N1,16
63.4,2.23213e+07,N0,16
63.4,11.2341,N1,16
63.453,2.23213e+07,N0,16
63.453,11.2319,N1,16
63.5071,2.23213e+07,N0,16
63.5071,11.2297,N1,16
63.5623,2.23213e+07,N0,16
63.5623,11.2274,N1,16
63.6187,2.23213e+07,N0,16
63.6187,11.2251,N1,16
63.6569,2.23213e+07,N0,16
63.6569,11.2235,N1,16
63.7153,2.23213e+07,N0,16
63.7153,11.2211,N1,16
63.755,2.23213e+07,N0,16
63.755,11.2195,N1,16
63.8156,2.23213e+07,N0,16
63.8156,11.217,N1,16
63.8568,2.23213e+07,N0,16
63.8568,11.2153,N1,16
63.9198,2.23213e+07,N0,16
63.9198,11.2127,N1,16
63.9626,2.23213e+07,N0,16
63.9626,11.2109,N1,16
64.0061,2.23213e+07,N0,16
64.0061,11.2091,N1,16
64.0504,2.23213e+07,N0,16
64.0504,11.2073,N1,16
64.1182,2.23213e+07,N0,16
64.1182,11.2045,N1,16
64.1643,2.23213e+07,N0,16
64.1643,11.2026,N1,16
64.2113,2.23213e+07,N0,16
64.2113,11.2006,N1,16
64.2591,2.23213e+07,N0,16
64.2591,11.1987,N1,16
64.3078,2.23213e+07,N0,16
64.3078,11.1967,N1,16
64.3574,2.23213e+07,N0,16
64.3574,11.1946,N1,16
64.4079,2.23213e+07,N0,16
64.4079,11.1925,N1,16
64.4594,2.23213e+07,N0,16
64.4594,11.1904,N1,16
64.5119,2.23213e+07,N0,16
64.5119,11.1883,N1,16
64.5654,2.23213e+07,N0,16
64.5654,11.1861,N1,16
64.62,2.23213e+07,N0,16
64.62,11.1838,N1,16
64.6758,2.23213e+07,N0,16
64.6758,11.1815,N1,16
64.7042,2.23213e+07,N0,16
64.7042,11.1804,N1,16
64.7617,2.23213e+07,N0,16
64.7617,11.178,N1,16
64.8206,2.23213e+07,N0,16
64.8206,11.1756,N1,16
64.8505,2.23213e+07,N0,16
64.8505,11.1743,N1,16
64.9113,2.23213e+07,N0,16
64.9113,11.1718,N1,16
64.9736,2.23213e+07,N0,16
64.9736,11.1693,N1,16
65.0053,2.23213e+07,N0,16
65.0053,11.168,N1,16
65.0698,2.23213e+07,N0,16
65.0698,11.1653,N1,16
65.1026,2.23213e+07,N0,16
65.1026,11.164,N1,16
65.1695,2.23213e+07,N0,16
65.1695,11.1612,N1,16
65.2036,2.23213e+07,N0,16
65.2036,11.1598,N1,16
65.2731,2.23213e+07,N0,16
65.2731,11.157,N1,16
65.3086,2.23213e+07,N0,16
65.3086,11.1555,N1,16
65.3809,2.23213e+07,N0,16
65.3809,11.1526,N1,16
65.4178,2.23213e+07,N0,16
65.4178,11.151,N1,16
65.4553,2.23213e+07,N0,16
65.4553,11.1495,N1,16
65.5317,2.23213e+07,N0,16
65.5317,11.1464,N1,16
65.5708,2.23213e+07,N0,16
65.5708,11.1448,N1,16
65.6104,2.23213e+07,N0,16
65.6104,11.1431,N1,16
65.6507,2.23213e+07,N0,16
65.6507,11.1415,N1,16
65.733,2.23213e+07,N0,16
65.733,11.1381,N1,16
65.7751,2.23213e+07,N0,16
65.7751,11.1364,N1,16
65.8179,2.23213e+07,N0,16
65.8179,11.1346,N1,16
65.8614,2.23213e+07,N0,16
65.8614,11.1329,N1,16
65.9056,2.23213e+07,N0,16
65.9056,11.1311,N1,16
65.9506,2.23213e+07,N0,16
65.9506,11.1292,N1,16
66.0428,2.23213e+07,N0,16
66.0428,11.1254,N1,16
66.0901,2.23213e+07,N0,16
66.0901,11.1235,N1,16
66.1383,2.23213e+07,N0,16
66.1383,11.1215,N1,16
66.1873,2.23213e+07,N0,16
66.1873,11.1195,N1,16
66.2373,2.23213e+07,N0,16
66.2373,11.1175,N1,16
66.2882,2.23213e+07,N0,16
66.2882,11.1154,N1,16
66.3401,2.23213e+07,N0,16
66.3401,11.1133,N1,16
66.393,2.23213e+07,N0,16
66.393,11.1111,N1,16
66.447,2.23213e+07,N0,16
66.447,11.1089,N1,16
66.5021,2.23213e+07,N0,16
66.5021,11.1067,N1,16
66.5583,2.23213e+07,N0,16
66.5583,11.1044,N1,16
66.6157,2.23213e+07,N0,16
66.6157,11.102,N1,16
66.6744,2.23213e+07,N0,16
66.6744,11.0996,N1,16
66.7344,2.23213e+07,N0,16
66.7344,11.0972,N1,16
66.7958,2.23213e+07,N0,16
66.7958,11.0947,N1,16
66.8586,2.23213e+07,N0,16
66.8586,11.0921,N1,16
66.9229,2.23213e+07,N0,16
66.9229,11.0895,N1,16
66.9887,2.23213e+07,N0,16
66.9887,11.0868,N1,16
